NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
2.683936440112164382e-02,8.485430228722193879e-01
2.697289357724662676e-02,8.479389424030205902e-01
2.710642275337161317e-02,8.475160843826482493e-01
2.723995192949659611e-02,8.471016194662812637e-01
2.737348110562157905e-02,8.464733343916692743e-01
2.750701028174656199e-02,8.460411612374558743e-01
2.764053945787154493e-02,8.456129959936267149e-01
2.777406863399652787e-02,8.446783990415499543e-01
2.790759781012151081e-02,8.439721919098958081e-01
2.804112698624649375e-02,8.432643381920660319e-01
2.817465616237147669e-02,8.427818541851284095e-01
2.830818533849646310e-02,8.420644136752195585e-01
2.844171451462144604e-02,8.413682582448186453e-01
2.857524369074642898e-02,8.411395060330005835e-01
2.870877286687141192e-02,8.406987168804461730e-01
2.884230204299639486e-02,8.402547997627342058e-01
2.897583121912137780e-02,8.395814395090286375e-01
2.910936039524636074e-02,8.389100019023668642e-01
2.924288957137134368e-02,8.384609094817241370e-01
2.937641874749632662e-02,8.375643665949654704e-01
2.950994792362130956e-02,8.366765188642253381e-01
2.964347709974629597e-02,8.362323156869704288e-01
2.977700627587127891e-02,8.355568615026356394e-01
2.991053545199626185e-02,8.351064370921988944e-01
3.004406462812124479e-02,8.344376402944864157e-01
3.017759380424622773e-02,8.337750564226320549e-01
3.031112298037121067e-02,8.329305875855085306e-01
3.044465215649619361e-02,8.325076442225641804e-01
3.057818133262117655e-02,8.320787778526594902e-01
3.071171050874615949e-02,8.316552565651126327e-01
3.084523968487114590e-02,8.314406499778368431e-01
3.097876886099612884e-02,8.310121427418162288e-01
3.111229803712111178e-02,8.303658771416654316e-01
3.124582721324609472e-02,8.297435893200739709e-01
3.137935638937107419e-02,8.291110171199529422e-01
3.151288556549606407e-02,8.286882873652959836e-01
3.164641474162104701e-02,8.282659525803389711e-01
3.177994391774602995e-02,8.278458540020350309e-01
3.191347309387101289e-02,8.272066920042632221e-01
3.204700226999599583e-02,8.267891622690736186e-01
3.218053144612097877e-02,8.261139295469798194e-01
3.231406062224596171e-02,8.254308378969110738e-01
3.244758979837094465e-02,8.245372117901246245e-01
3.258111897449592759e-02,8.238731819206330798e-01
3.271464815062091053e-02,8.231966529229698404e-01
3.284817732674589347e-02,8.225259354352761898e-01
3.298170650287087641e-02,8.222983092502936797e-01
3.311523567899585935e-02,8.218588141208721387e-01
3.324876485512084229e-02,8.214280829926966510e-01
3.338229403124582523e-02,8.207808456618557180e-01
3.351582320737080817e-02,8.201257654016967935e-01
3.364935238349579111e-02,8.194942380598323473e-01
3.378288155962077405e-02,8.188653418358518010e-01
3.391641073574575699e-02,8.186536070815810806e-01
3.404993991187074687e-02,8.182287165191288736e-01
3.418346908799572981e-02,8.176114382849756224e-01
3.431699826412071275e-02,8.170080624299883576e-01
3.445052744024569569e-02,8.165991881548880782e-01
3.458405661637067863e-02,8.160088861079092259e-01
3.471758579249566157e-02,8.156221578725207921e-01
3.485111496862064451e-02,8.150300200065088152e-01
3.498464414474562745e-02,8.146242487692720857e-01
3.511817332087061039e-02,8.140154977959676019e-01
3.525170249699559333e-02,8.133938724366636119e-01
3.538523167312057627e-02,8.127506570988768386e-01
3.551876084924555921e-02,8.123203754347593231e-01
3.565229002537054215e-02,8.116854835512201660e-01
3.578581920149552509e-02,8.110362914040836202e-01
3.591934837762050803e-02,8.108211041327182400e-01
3.605287755374549097e-02,8.104098360979633542e-01
3.618640672987047391e-02,8.100029720232146957e-01
3.631993590599545685e-02,8.097933765910456660e-01
3.645346508212044673e-02,8.090005806429584334e-01
3.658699425824542967e-02,8.087982817291107240e-01
3.672052343437041261e-02,8.079640928387658017e-01
3.685405261049539555e-02,8.075624970828122473e-01
3.698758178662037849e-02,8.071751015753242386e-01
3.712111096274536143e-02,8.067772251589334642e-01
3.725464013887034437e-02,8.065844394721128907e-01
3.738816931499532731e-02,8.062073702177788848e-01
3.752169849112031025e-02,8.060095308297092753e-01
3.765522766724529319e-02,8.056095561395948401e-01
3.778875684337027613e-02,8.052250210050422297e-01
3.792228601949525907e-02,8.046212762946693964e-01
3.805581519562024201e-02,8.040408483503481696e-01
3.818934437174522495e-02,8.036545297132802190e-01
3.832287354787020789e-02,8.028728650909687792e-01
3.845640272399519083e-02,8.022810712670723765e-01
3.858993190012017377e-02,8.018679193528626126e-01
3.872346107624515671e-02,8.016625642560188947e-01
3.885699025237013965e-02,8.010687052324731994e-01
3.899051942849512953e-02,8.008620443735687822e-01
3.912404860462011247e-02,8.006524380549182585e-01
3.925757778074509541e-02,8.004501940258172965e-01
3.939110695687007835e-02,8.002526806033467555e-01
3.952463613299506129e-02,7.998522071234197561e-01
3.965816530912004423e-02,7.992546240577059757e-01
3.979169448524502717e-02,7.988363014807673412e-01
3.992522366137001011e-02,7.986224105545942642e-01
4.005875283749499305e-02,7.982055495668896050e-01
4.019228201361997599e-02,7.977996751811081699e-01
4.032581118974495893e-02,7.971906228772772662e-01
4.045934036586994187e-02,7.969831258990467404e-01
4.059286954199492481e-02,7.965880716898097180e-01
4.072639871811990775e-02,7.960093107417496316e-01
4.085992789424489069e-02,7.954252231830118980e-01
4.099345707036987363e-02,7.950191757728632957e-01
4.112698624649485657e-02,7.946069919849978458e-01
4.126051542261983951e-02,7.940251738467383191e-01
4.139404459874482245e-02,7.938242493057472426e-01
4.152757377486981233e-02,7.932415541256998548e-01
4.166110295099479527e-02,7.928582538937523072e-01
4.179463212711977821e-02,7.924926829667121586e-01
4.192816130324476115e-02,7.921202386411391183e-01
4.206169047936974409e-02,7.917384140964521810e-01
4.219521965549472703e-02,7.913622192514045972e-01
4.232874883161970997e-02,7.911695552772939344e-01
4.246227800774469291e-02,7.907836254557392142e-01
4.259580718386967585e-02,7.903901896357186097e-01
4.272933635999465879e-02,7.901977882202092518e-01
4.286286553611964173e-02,7.898374417734104203e-01
4.299639471224462467e-02,7.894618704247479135e-01
4.312992388836960761e-02,7.888990041554984067e-01
4.326345306449459055e-02,7.885149903661539117e-01
4.339698224061957349e-02,7.879221422233942951e-01
4.353051141674455643e-02,7.873318449247247441e-01
4.366404059286953937e-02,7.867642210383609669e-01
4.379756976899452231e-02,7.865674788136864937e-01
4.393109894511950525e-02,7.861835858286274625e-01
4.406462812124449513e-02,7.856345760994765115e-01
4.419815729736947807e-02,7.852715625740086525e-01
4.433168647349446101e-02,7.847273376213275142e-01
4.446521564961944395e-02,7.843458015963576946e-01
4.459874482574442689e-02,7.837924614792216582e-01
4.473227400186940983e-02,7.832541869361040465e-01
4.486580317799439277e-02,7.828904842100664618e-01
4.499933235411937571e-02,7.823592677644574112e-01
4.513286153024435865e-02,7.819897739876280340e-01
4.526639070636934159e-02,7.818072123496698778e-01
4.539991988249432453e-02,7.816254022458299922e-01
4.553344905861930747e-02,7.810832425606971663e-01
4.566697823474429041e-02,7.808973133669823152e-01
4.580050741086927335e-02,7.803618303978401283e-01
4.593403658699425629e-02,7.801772779800396629e-01
4.606756576311923923e-02,7.798212889089533029e-01
4.620109493924422217e-02,7.794703649957731573e-01
4.633462411536920511e-02,7.792908504564606265e-01
4.646815329149418805e-02,7.789274612725960445e-01
4.660168246761917793e-02,7.787416844257250004e-01
4.673521164374416087e-02,7.781572915539085589e-01
4.686874081986914381e-02,7.775701060238671136e-01
4.700226999599412675e-02,7.771953165307718958e-01
