NORMALIZED_TIME, VOLUME_PERCENT_ERROR
 0.206, 9.875
 0.206, 9.876
 0.206, 9.878
 0.206, 9.880
 0.206, 9.880
 0.206, 9.879
 0.206, 9.873
 0.206, 9.870
 0.207, 9.863
 0.207, 9.856
 0.207, 9.849
 0.207, 9.842
 0.207, 9.831
 0.207, 9.824
 0.207, 9.814
 0.208, 9.808
 0.208, 9.803
 0.208, 9.792
 0.208, 9.779
 0.208, 9.769
 0.208, 9.760
 0.208, 9.749
 0.208, 9.739
 0.209, 9.728
 0.209, 9.718
 0.209, 9.710
 0.209, 9.700
 0.209, 9.689
 0.209, 9.680
 0.209, 9.670
 0.210, 9.664
 0.210, 9.651
 0.210, 9.645
 0.210, 9.634
 0.210, 9.629
 0.210, 9.618
 0.210, 9.609
 0.210, 9.603
 0.211, 9.597
 0.211, 9.592
 0.211, 9.584
 0.211, 9.577
 0.211, 9.571
 0.211, 9.560
 0.211, 9.551
 0.212, 9.543
 0.212, 9.530
 0.212, 9.522
 0.212, 9.511
 0.212, 9.502
 0.212, 9.491
 0.212, 9.482
 0.212, 9.475
 0.213, 9.473
 0.213, 9.470
 0.213, 9.467
 0.213, 9.464
 0.213, 9.459
 0.213, 9.452
 0.213, 9.440
 0.214, 9.433
 0.214, 9.434
 0.214, 9.430
 0.214, 9.426
 0.214, 9.424
 0.214, 9.423
 0.214, 9.422
 0.214, 9.419
 0.215, 9.415
 0.215, 9.408
 0.215, 9.404
 0.215, 9.400
 0.215, 9.396
 0.215, 9.392
 0.215, 9.389
 0.216, 9.385
 0.216, 9.382
 0.216, 9.378
 0.216, 9.376
 0.216, 9.373
 0.216, 9.371
 0.216, 9.368
 0.216, 9.359
 0.217, 9.347
 0.217, 9.341
 0.217, 9.327
 0.217, 9.317
 0.217, 9.309
 0.217, 9.303
 0.217, 9.295
 0.218, 9.290
 0.218, 9.286
 0.218, 9.280
 0.218, 9.271
 0.218, 9.265
 0.218, 9.258
 0.218, 9.251
 0.218, 9.247
 0.219, 9.241
 0.219, 9.235
 0.219, 9.233
 0.219, 9.231
 0.219, 9.229
 0.219, 9.227
 0.219, 9.225
 0.220, 9.221
 0.220, 9.217
 0.220, 9.214
 0.220, 9.210
 0.220, 9.206
 0.220, 9.198
 0.220, 9.197
 0.220, 9.197
 0.221, 9.198
 0.221, 9.198
 0.221, 9.200
 0.221, 9.200
 0.221, 9.200
 0.221, 9.201
 0.221, 9.201
 0.222, 9.201
 0.222, 9.203
 0.222, 9.205
 0.222, 9.207
 0.222, 9.210
 0.222, 9.212
 0.222, 9.214
 0.222, 9.214
 0.223, 9.214
 0.223, 9.217
 0.223, 9.219
 0.223, 9.222
 0.223, 9.224
 0.223, 9.224
 0.223, 9.226
 0.224, 9.228
 0.224, 9.230
 0.224, 9.231
 0.224, 9.232
 0.224, 9.232
 0.224, 9.234
 0.224, 9.235
 0.224, 9.236
 0.225, 9.238
 0.225, 9.239
 0.225, 9.237
 0.225, 9.234
 0.225, 9.228
 0.225, 9.222
 0.225, 9.212
 0.226, 9.201
 0.226, 9.190
 0.226, 9.182
 0.226, 9.174
 0.226, 9.169
 0.226, 9.161
 0.226, 9.151
 0.226, 9.139
 0.227, 9.128
 0.227, 9.121
 0.227, 9.114
 0.227, 9.107
 0.227, 9.098
 0.227, 9.092
 0.227, 9.084
 0.228, 9.071
 0.228, 9.062
 0.228, 9.055
 0.228, 9.051
 0.228, 9.048
 0.228, 9.045
 0.228, 9.042
 0.228, 9.040
 0.229, 9.040
 0.229, 9.042
 0.229, 9.042
 0.229, 9.045
 0.229, 9.047
 0.229, 9.049
 0.229, 9.052
 0.230, 9.054
 0.230, 9.056
 0.230, 9.059
 0.230, 9.056
 0.230, 9.053
 0.230, 9.051
 0.230, 9.050
 0.230, 9.048
 0.231, 9.045
 0.231, 9.039
 0.231, 9.033
 0.231, 9.029
 0.231, 9.019
 0.231, 9.012
 0.231, 9.006
 0.232, 8.999
 0.232, 8.988
 0.232, 8.982
 0.232, 8.972
 0.232, 8.962
 0.232, 8.953
 0.232, 8.946
 0.232, 8.938
 0.233, 8.929
 0.233, 8.921
 0.233, 8.915
 0.233, 8.909
 0.233, 8.901
 0.233, 8.896
 0.233, 8.891
 0.234, 8.884
 0.234, 8.879
 0.234, 8.876
 0.234, 8.870
 0.234, 8.860
 0.234, 8.849
 0.234, 8.836
 0.234, 8.831
 0.235, 8.828
 0.235, 8.826
 0.235, 8.824
 0.235, 8.822
 0.235, 8.820
 0.235, 8.819
 0.235, 8.816
 0.236, 8.813
 0.236, 8.810
 0.236, 8.806
 0.236, 8.799
 0.236, 8.797
 0.236, 8.793
 0.236, 8.790
 0.236, 8.788
 0.237, 8.790
 0.237, 8.791
 0.237, 8.791
 0.237, 8.789
 0.237, 8.786
 0.237, 8.783
 0.237, 8.781
 0.238, 8.778
 0.238, 8.776
 0.238, 8.772
 0.238, 8.770
 0.238, 8.769
 0.238, 8.767
 0.238, 8.766
 0.238, 8.761
 0.239, 8.757
 0.239, 8.750
 0.239, 8.745
 0.239, 8.737
 0.239, 8.732
 0.239, 8.730
 0.239, 8.729
 0.240, 8.729
 0.240, 8.728
 0.240, 8.726
 0.240, 8.725
 0.240, 8.723
 0.240, 8.721
 0.240, 8.719
 0.240, 8.717
 0.241, 8.714
 0.241, 8.711
 0.241, 8.708
 0.241, 8.702
 0.241, 8.700
 0.241, 8.699
 0.241, 8.698
 0.242, 8.702
 0.242, 8.704
 0.242, 8.706
 0.242, 8.707
 0.242, 8.708
 0.242, 8.708
 0.242, 8.709
 0.242, 8.711
 0.243, 8.712
 0.243, 8.713
 0.243, 8.718
 0.243, 8.724
 0.243, 8.726
 0.243, 8.728
 0.243, 8.727
 0.244, 8.725
 0.244, 8.723
 0.244, 8.718
 0.244, 8.717
 0.244, 8.715
 0.244, 8.714
 0.244, 8.715
 0.244, 8.717
 0.245, 8.719
 0.245, 8.722
 0.245, 8.723
 0.245, 8.728
 0.245, 8.728
 0.245, 8.730
 0.245, 8.732
 0.246, 8.735
 0.246, 8.738
 0.246, 8.740
 0.246, 8.744
 0.246, 8.746
 0.246, 8.747
 0.246, 8.748
 0.246, 8.749
 0.247, 8.749
 0.247, 8.752
 0.247, 8.753
 0.247, 8.755
 0.247, 8.758
 0.247, 8.762
 0.247, 8.765
 0.248, 8.769
 0.248, 8.772
 0.248, 8.773
 0.248, 8.773
 0.248, 8.772
 0.248, 8.771
 0.248, 8.768
 0.248, 8.761
 0.249, 8.753
 0.249, 8.745
 0.249, 8.740
 0.249, 8.734
 0.249, 8.730
 0.249, 8.724
 0.249, 8.717
 0.250, 8.710
 0.250, 8.703
 0.250, 8.698
 0.250, 8.693
 0.250, 8.687
 0.250, 8.681
 0.250, 8.677
 0.251, 8.671
 0.251, 8.664
 0.251, 8.658
 0.251, 8.653
 0.251, 8.645
 0.251, 8.642
 0.251, 8.637
 0.251, 8.632
 0.252, 8.626
 0.252, 8.622
 0.252, 8.620
 0.252, 8.619
 0.252, 8.618
 0.252, 8.618
 0.252, 8.619
 0.253, 8.619
 0.253, 8.619
 0.253, 8.619
 0.253, 8.617
 0.253, 8.616
 0.253, 8.614
 0.253, 8.613
 0.253, 8.610
 0.254, 8.606
 0.254, 8.603
 0.254, 8.606
 0.254, 8.610
 0.254, 8.614
 0.254, 8.618
 0.254, 8.621
 0.255, 8.623
 0.255, 8.625
 0.255, 8.627
 0.255, 8.629
 0.255, 8.630
 0.255, 8.630
 0.255, 8.631
 0.255, 8.631
 0.256, 8.632
 0.256, 8.633
 0.256, 8.634
 0.256, 8.636
 0.256, 8.639
 0.256, 8.641
 0.256, 8.642
 0.257, 8.645
 0.257, 8.646
 0.257, 8.645
 0.257, 8.643
 0.257, 8.640
 0.257, 8.636
 0.257, 8.633
 0.257, 8.632
 0.258, 8.631
 0.258, 8.630
 0.258, 8.629
 0.258, 8.629
 0.258, 8.630
 0.258, 8.631
 0.258, 8.631
 0.259, 8.631
 0.259, 8.630
 0.259, 8.628
 0.259, 8.622
 0.259, 8.619
 0.259, 8.616
 0.259, 8.612
 0.259, 8.608
 0.260, 8.603
 0.260, 8.599
 0.260, 8.593
 0.260, 8.591
 0.260, 8.585
 0.260, 8.577
 0.260, 8.572
 0.261, 8.564
 0.261, 8.559
 0.261, 8.555
 0.261, 8.549
 0.261, 8.544
 0.261, 8.539
 0.261, 8.534
 0.261, 8.529
 0.262, 8.523
 0.262, 8.517
 0.262, 8.511
 0.262, 8.502
 0.262, 8.497
 0.262, 8.491
 0.262, 8.487
 0.263, 8.482
 0.263, 8.477
 0.263, 8.470
 0.263, 8.462
 0.263, 8.455
 0.263, 8.446
 0.263, 8.441
 0.263, 8.435
 0.264, 8.428
 0.264, 8.423
 0.264, 8.420
 0.264, 8.417
 0.264, 8.413
 0.264, 8.410
 0.264, 8.404
 0.265, 8.401
 0.265, 8.398
 0.265, 8.393
 0.265, 8.387
 0.265, 8.384
 0.265, 8.380
 0.265, 8.374
 0.265, 8.370
 0.266, 8.367
 0.266, 8.362
 0.266, 8.360
 0.266, 8.357
 0.266, 8.354
 0.266, 8.352
 0.266, 8.349
 0.267, 8.347
 0.267, 8.345
 0.267, 8.342
 0.267, 8.338
 0.267, 8.334
 0.267, 8.330
 0.267, 8.327
 0.267, 8.323
 0.268, 8.319
 0.268, 8.312
 0.268, 8.307
 0.268, 8.303
 0.268, 8.299
 0.268, 8.294
 0.268, 8.290
 0.269, 8.286
 0.269, 8.282
 0.269, 8.276
 0.269, 8.273
 0.269, 8.271
 0.269, 8.270
 0.269, 8.270
 0.269, 8.270
 0.270, 8.272
 0.270, 8.273
 0.270, 8.272
 0.270, 8.273
 0.270, 8.273
 0.270, 8.271
 0.270, 8.268
 0.271, 8.264
 0.271, 8.259
 0.271, 8.255
 0.271, 8.250
 0.271, 8.246
 0.271, 8.241
 0.271, 8.236
 0.271, 8.231
 0.272, 8.227
 0.272, 8.222
 0.272, 8.219
 0.272, 8.215
 0.272, 8.213
 0.272, 8.211
 0.272, 8.208
 0.273, 8.208
 0.273, 8.207
 0.273, 8.206
 0.273, 8.204
 0.273, 8.201
 0.273, 8.199
 0.273, 8.195
 0.273, 8.190
 0.274, 8.184
 0.274, 8.175
 0.274, 8.168
 0.274, 8.160
 0.274, 8.156
 0.274, 8.150
 0.274, 8.145
 0.275, 8.142
 0.275, 8.139
 0.275, 8.137
 0.275, 8.133
 0.275, 8.131
 0.275, 8.128
 0.275, 8.125
 0.275, 8.124
 0.276, 8.121
 0.276, 8.118
 0.276, 8.116
 0.276, 8.113
 0.276, 8.108
 0.276, 8.105
 0.276, 8.104
 0.277, 8.107
 0.277, 8.110
 0.277, 8.111
 0.277, 8.112
 0.277, 8.112
 0.277, 8.112
 0.277, 8.110
 0.277, 8.109
 0.278, 8.108
 0.278, 8.107
 0.278, 8.105
 0.278, 8.104
 0.278, 8.101
 0.278, 8.099
 0.278, 8.098
 0.279, 8.097
 0.279, 8.096
 0.279, 8.096
 0.279, 8.096
 0.279, 8.097
 0.279, 8.098
 0.279, 8.099
 0.279, 8.101
 0.280, 8.103
 0.280, 8.106
 0.280, 8.107
 0.280, 8.109
 0.280, 8.110
 0.280, 8.110
 0.280, 8.109
 0.281, 8.106
 0.281, 8.101
 0.281, 8.097
 0.281, 8.093
 0.281, 8.089
 0.281, 8.087
 0.281, 8.084
 0.281, 8.082
 0.282, 8.081
 0.282, 8.079
 0.282, 8.077
 0.282, 8.076
 0.282, 8.075
 0.282, 8.073
 0.282, 8.070
 0.283, 8.068
 0.283, 8.066
 0.283, 8.065
 0.283, 8.063
 0.283, 8.059
 0.283, 8.056
 0.283, 8.052
 0.283, 8.047
 0.284, 8.043
 0.284, 8.040
 0.284, 8.036
 0.284, 8.033
 0.284, 8.028
 0.284, 8.023
 0.284, 8.020
 0.285, 8.016
 0.285, 8.013
 0.285, 8.009
 0.285, 8.007
 0.285, 8.004
 0.285, 8.001
 0.285, 7.999
 0.285, 7.999
 0.286, 7.999
 0.286, 7.998
 0.286, 7.997
 0.286, 7.996
 0.286, 7.994
 0.286, 7.992
 0.286, 7.990
 0.287, 7.989
 0.287, 7.987
 0.287, 7.985
 0.287, 7.981
 0.287, 7.978
 0.287, 7.975
 0.287, 7.973
 0.287, 7.973
 0.288, 7.974
 0.288, 7.976
 0.288, 7.980
 0.288, 7.985
 0.288, 7.992
 0.288, 7.996
 0.288, 7.997
 0.289, 7.999
 0.289, 8.001
 0.289, 8.000
 0.289, 7.999
 0.289, 7.998
 0.289, 7.997
 0.289, 7.996
 0.289, 7.995
 0.290, 7.993
 0.290, 7.991
 0.290, 7.990
 0.290, 7.988
 0.290, 7.988
 0.290, 7.991
 0.290, 7.993
 0.291, 7.997
 0.291, 8.001
 0.291, 8.004
 0.291, 8.007
 0.291, 8.009
 0.291, 8.011
 0.291, 8.014
 0.291, 8.016
 0.292, 8.017
 0.292, 8.018
 0.292, 8.019
 0.292, 8.020
 0.292, 8.020
 0.292, 8.021
 0.292, 8.022
 0.293, 8.024
 0.293, 8.027
 0.293, 8.033
 0.293, 8.036
 0.293, 8.038
 0.293, 8.040
 0.293, 8.041
 0.293, 8.042
 0.294, 8.042
 0.294, 8.042
 0.294, 8.042
 0.294, 8.040
 0.294, 8.037
 0.294, 8.035
 0.294, 8.032
 0.295, 8.028
 0.295, 8.023
 0.295, 8.017
 0.295, 8.010
 0.295, 8.004
 0.295, 7.996
 0.295, 7.988
 0.296, 7.981
 0.296, 7.975
 0.296, 7.970
 0.296, 7.967
 0.296, 7.963
 0.296, 7.960
 0.296, 7.958
 0.296, 7.957
 0.297, 7.957
 0.297, 7.957
 0.297, 7.956
 0.297, 7.956
 0.297, 7.955
 0.297, 7.955
 0.297, 7.955
 0.298, 7.956
 0.298, 7.957
 0.298, 7.955
 0.298, 7.954
 0.298, 7.952
 0.298, 7.951
 0.298, 7.950
 0.298, 7.948
 0.299, 7.947
 0.299, 7.948
 0.299, 7.950
 0.299, 7.954
 0.299, 7.960
 0.299, 7.966
 0.299, 7.970
 0.300, 7.970
 0.300, 7.970
 0.300, 7.969
 0.300, 7.969
 0.300, 7.968
 0.300, 7.967
 0.300, 7.966
 0.300, 7.967
 0.301, 7.970
 0.301, 7.973
 0.301, 7.977
 0.301, 7.981
 0.301, 7.986
 0.301, 7.987
 0.301, 7.989
 0.302, 7.991
 0.302, 7.992
 0.302, 7.993
 0.302, 7.993
 0.302, 7.994
 0.302, 7.994
 0.302, 7.995
 0.302, 7.995
 0.303, 7.997
 0.303, 7.999
 0.303, 8.001
 0.303, 8.002
 0.303, 8.004
 0.303, 8.006
 0.303, 8.010
 0.304, 8.015
 0.304, 8.018
 0.304, 8.019
 0.304, 8.022
 0.304, 8.025
 0.304, 8.027
 0.304, 8.029
 0.304, 8.033
 0.305, 8.034
 0.305, 8.035
 0.305, 8.036
 0.305, 8.037
 0.305, 8.038
 0.305, 8.039
 0.305, 8.039
 0.306, 8.039
 0.306, 8.040
 0.306, 8.041
 0.306, 8.042
 0.306, 8.043
 0.306, 8.045
 0.306, 8.048
 0.306, 8.052
 0.307, 8.056
 0.307, 8.058
 0.307, 8.059
 0.307, 8.058
 0.307, 8.057
 0.307, 8.058
 0.307, 8.061
 0.308, 8.065
 0.308, 8.068
 0.308, 8.071
 0.308, 8.075
 0.308, 8.078
 0.308, 8.078
 0.308, 8.079
 0.308, 8.079
 0.309, 8.079
 0.309, 8.077
 0.309, 8.076
 0.309, 8.074
 0.309, 8.073
 0.309, 8.073
 0.309, 8.073
 0.310, 8.073
 0.310, 8.076
 0.310, 8.077
 0.310, 8.079
 0.310, 8.079
 0.310, 8.079
 0.310, 8.078
 0.310, 8.077
 0.311, 8.076
 0.311, 8.076
 0.311, 8.076
 0.311, 8.078
 0.311, 8.080
 0.311, 8.083
 0.311, 8.086
 0.312, 8.090
 0.312, 8.097
 0.312, 8.106
 0.312, 8.109
 0.312, 8.111
 0.312, 8.112
 0.312, 8.111
 0.312, 8.110
 0.313, 8.107
 0.313, 8.105
 0.313, 8.104
 0.313, 8.103
 0.313, 8.102
 0.313, 8.100
 0.313, 8.100
 0.314, 8.099
 0.314, 8.099
 0.314, 8.099
 0.314, 8.101
 0.314, 8.110
 0.314, 8.113
 0.314, 8.119
 0.314, 8.127
 0.315, 8.135
 0.315, 8.140
 0.315, 8.144
 0.315, 8.146
 0.315, 8.148
 0.315, 8.149
 0.315, 8.151
 0.316, 8.153
 0.316, 8.156
 0.316, 8.161
 0.316, 8.163
 0.316, 8.165
 0.316, 8.168
 0.316, 8.169
 0.316, 8.170
 0.317, 8.171
 0.317, 8.170
 0.317, 8.170
 0.317, 8.169
 0.317, 8.168
 0.317, 8.168
 0.317, 8.169
 0.318, 8.170
 0.318, 8.172
 0.318, 8.175
 0.318, 8.178
 0.318, 8.180
 0.318, 8.182
 0.318, 8.183
 0.318, 8.184
 0.319, 8.184
 0.319, 8.185
 0.319, 8.185
 0.319, 8.186
 0.319, 8.187
 0.319, 8.188
 0.319, 8.189
 0.320, 8.192
 0.320, 8.196
 0.320, 8.198
 0.320, 8.200
 0.320, 8.200
 0.320, 8.201
 0.320, 8.203
 0.320, 8.205
 0.321, 8.207
 0.321, 8.213
 0.321, 8.216
 0.321, 8.219
 0.321, 8.223
 0.321, 8.224
 0.321, 8.225
 0.322, 8.229
 0.322, 8.231
 0.322, 8.234
 0.322, 8.238
 0.322, 8.241
 0.322, 8.244
 0.322, 8.246
 0.322, 8.247
 0.323, 8.247
 0.323, 8.246
 0.323, 8.244
 0.323, 8.241
 0.323, 8.238
 0.323, 8.235
 0.323, 8.231
 0.324, 8.226
 0.324, 8.223
 0.324, 8.215
 0.324, 8.213
 0.324, 8.209
 0.324, 8.204
 0.324, 8.198
 0.324, 8.195
 0.325, 8.187
 0.325, 8.180
 0.325, 8.177
 0.325, 8.173
 0.325, 8.170
 0.325, 8.167
 0.325, 8.164
 0.326, 8.160
 0.326, 8.158
 0.326, 8.157
 0.326, 8.155
 0.326, 8.155
 0.326, 8.155
 0.326, 8.155
 0.326, 8.156
 0.327, 8.157
 0.327, 8.159
 0.327, 8.159
 0.327, 8.159
 0.327, 8.158
 0.327, 8.157
 0.327, 8.156
 0.328, 8.154
 0.328, 8.153
 0.328, 8.153
 0.328, 8.152
 0.328, 8.151
 0.328, 8.151
 0.328, 8.150
 0.328, 8.150
 0.329, 8.151
 0.329, 8.152
 0.329, 8.156
 0.329, 8.159
 0.329, 8.164
 0.329, 8.169
 0.329, 8.172
 0.330, 8.179
 0.330, 8.183
 0.330, 8.185
 0.330, 8.188
 0.330, 8.189
 0.330, 8.191
 0.330, 8.191
 0.330, 8.191
 0.331, 8.191
 0.331, 8.190
 0.331, 8.190
 0.331, 8.190
 0.331, 8.191
 0.331, 8.193
 0.331, 8.195
 0.332, 8.197
 0.332, 8.199
 0.332, 8.202
 0.332, 8.204
 0.332, 8.206
 0.332, 8.207
 0.332, 8.209
 0.332, 8.209
 0.333, 8.210
 0.333, 8.210
 0.333, 8.210
 0.333, 8.211
 0.333, 8.212
 0.333, 8.213
 0.333, 8.215
 0.334, 8.216
 0.334, 8.218
 0.334, 8.220
 0.334, 8.221
 0.334, 8.222
 0.334, 8.223
 0.334, 8.223
 0.334, 8.224
 0.335, 8.224
 0.335, 8.225
 0.335, 8.227
 0.335, 8.228
 0.335, 8.231
 0.335, 8.234
 0.335, 8.235
 0.336, 8.236
 0.336, 8.236
 0.336, 8.236
 0.336, 8.236
 0.336, 8.236
 0.336, 8.236
 0.336, 8.237
 0.336, 8.237
 0.337, 8.238
 0.337, 8.239
 0.337, 8.241
 0.337, 8.243
 0.337, 8.246
 0.337, 8.248
 0.337, 8.250
 0.338, 8.252
 0.338, 8.257
 0.338, 8.261
 0.338, 8.264
 0.338, 8.267
 0.338, 8.270
 0.338, 8.272
 0.338, 8.270
 0.339, 8.266
 0.339, 8.262
 0.339, 8.260
 0.339, 8.258
 0.339, 8.254
 0.339, 8.250
 0.339, 8.244
 0.340, 8.236
 0.340, 8.228
 0.340, 8.225
 0.340, 8.219
 0.340, 8.216
 0.340, 8.210
 0.340, 8.204
 0.340, 8.201
 0.341, 8.198
 0.341, 8.195
 0.341, 8.193
 0.341, 8.191
 0.341, 8.190
 0.341, 8.190
 0.341, 8.191
 0.342, 8.193
 0.342, 8.194
 0.342, 8.195
 0.342, 8.195
 0.342, 8.195
 0.342, 8.194
 0.342, 8.192
 0.343, 8.192
 0.343, 8.191
 0.343, 8.191
 0.343, 8.191
 0.343, 8.191
 0.343, 8.191
 0.343, 8.192
 0.343, 8.192
 0.344, 8.193
 0.344, 8.196
 0.344, 8.198
 0.344, 8.200
 0.344, 8.204
 0.344, 8.206
 0.344, 8.209
 0.345, 8.211
 0.345, 8.214
 0.345, 8.218
 0.345, 8.219
 0.345, 8.221
 0.345, 8.223
 0.345, 8.225
 0.345, 8.227
 0.346, 8.228
 0.346, 8.229
 0.346, 8.229
 0.346, 8.229
 0.346, 8.229
 0.346, 8.229
 0.346, 8.229
 0.347, 8.230
 0.347, 8.231
 0.347, 8.232
 0.347, 8.234
 0.347, 8.236
 0.347, 8.238
 0.347, 8.239
 0.347, 8.241
 0.348, 8.242
 0.348, 8.245
 0.348, 8.247
 0.348, 8.249
 0.348, 8.251
 0.348, 8.251
 0.348, 8.252
 0.349, 8.253
 0.349, 8.253
 0.349, 8.254
 0.349, 8.255
 0.349, 8.256
 0.349, 8.257
 0.349, 8.256
 0.349, 8.257
 0.350, 8.256
 0.350, 8.256
 0.350, 8.255
 0.350, 8.255
 0.350, 8.255
 0.350, 8.256
 0.350, 8.258
 0.351, 8.260
 0.351, 8.262
 0.351, 8.265
 0.351, 8.267
 0.351, 8.270
 0.351, 8.271
 0.351, 8.273
 0.351, 8.271
 0.352, 8.270
 0.352, 8.270
 0.352, 8.270
 0.352, 8.269
 0.352, 8.266
 0.352, 8.262
 0.352, 8.257
 0.353, 8.252
 0.353, 8.245
 0.353, 8.239
 0.353, 8.232
 0.353, 8.228
 0.353, 8.224
 0.353, 8.220
 0.353, 8.216
 0.354, 8.212
 0.354, 8.209
 0.354, 8.205
 0.354, 8.202
 0.354, 8.201
 0.354, 8.199
 0.354, 8.198
 0.355, 8.199
 0.355, 8.199
 0.355, 8.197
 0.355, 8.194
 0.355, 8.192
 0.355, 8.190
 0.355, 8.187
 0.355, 8.184
 0.356, 8.181
 0.356, 8.176
 0.356, 8.173
 0.356, 8.169
 0.356, 8.164
 0.356, 8.158
 0.356, 8.155
 0.357, 8.150
 0.357, 8.143
 0.357, 8.137
 0.357, 8.135
 0.357, 8.131
 0.357, 8.129
 0.357, 8.126
 0.357, 8.124
 0.358, 8.124
 0.358, 8.125
 0.358, 8.126
 0.358, 8.127
 0.358, 8.129
 0.358, 8.134
 0.358, 8.136
 0.359, 8.137
 0.359, 8.138
 0.359, 8.139
 0.359, 8.140
 0.359, 8.139
 0.359, 8.140
 0.359, 8.140
 0.359, 8.141
 0.360, 8.143
 0.360, 8.145
 0.360, 8.146
 0.360, 8.147
 0.360, 8.148
 0.360, 8.150
 0.360, 8.151
 0.361, 8.152
 0.361, 8.153
 0.361, 8.156
 0.361, 8.159
 0.361, 8.161
 0.361, 8.164
 0.361, 8.166
 0.361, 8.167
 0.362, 8.168
 0.362, 8.168
 0.362, 8.170
 0.362, 8.173
 0.362, 8.175
 0.362, 8.178
 0.362, 8.182
 0.363, 8.186
 0.363, 8.190
 0.363, 8.191
 0.363, 8.192
 0.363, 8.192
 0.363, 8.193
 0.363, 8.193
 0.363, 8.195
 0.364, 8.197
 0.364, 8.201
 0.364, 8.205
 0.364, 8.208
 0.364, 8.210
 0.364, 8.214
 0.364, 8.215
 0.365, 8.217
 0.365, 8.218
 0.365, 8.218
 0.365, 8.220
 0.365, 8.221
 0.365, 8.217
 0.365, 8.212
 0.365, 8.209
 0.366, 8.203
 0.366, 8.198
 0.366, 8.187
 0.366, 8.177
 0.366, 8.170
 0.366, 8.163
 0.366, 8.154
 0.367, 8.145
 0.367, 8.135
 0.367, 8.125
 0.367, 8.114
 0.367, 8.106
 0.367, 8.097
 0.367, 8.090
 0.367, 8.077
 0.368, 8.067
 0.368, 8.059
 0.368, 8.051
 0.368, 8.042
 0.368, 8.034
 0.368, 8.025
 0.368, 8.017
 0.369, 8.010
 0.369, 8.004
 0.369, 8.001
 0.369, 7.996
 0.369, 7.993
 0.369, 7.991
 0.369, 7.988
 0.369, 7.985
 0.370, 7.981
 0.370, 7.978
 0.370, 7.975
 0.370, 7.971
 0.370, 7.969
 0.370, 7.966
 0.370, 7.962
 0.371, 7.958
 0.371, 7.955
 0.371, 7.953
 0.371, 7.950
 0.371, 7.949
 0.371, 7.946
 0.371, 7.942
 0.371, 7.939
 0.372, 7.936
 0.372, 7.933
 0.372, 7.930
 0.372, 7.927
 0.372, 7.924
 0.372, 7.921
 0.372, 7.920
 0.373, 7.917
 0.373, 7.913
 0.373, 7.910
 0.373, 7.908
 0.373, 7.905
 0.373, 7.903
 0.373, 7.901
 0.373, 7.898
 0.374, 7.895
 0.374, 7.891
 0.374, 7.886
 0.374, 7.880
 0.374, 7.873
 0.374, 7.858
 0.374, 7.848
 0.375, 7.839
 0.375, 7.829
 0.375, 7.820
 0.375, 7.812
 0.375, 7.807
 0.375, 7.798
 0.375, 7.791
 0.375, 7.784
 0.376, 7.775
 0.376, 7.771
 0.376, 7.762
 0.376, 7.754
 0.376, 7.747
 0.376, 7.738
 0.376, 7.729
 0.377, 7.722
 0.377, 7.714
 0.377, 7.704
 0.377, 7.698
 0.377, 7.691
 0.377, 7.683
 0.377, 7.677
 0.377, 7.671
 0.378, 7.667
 0.378, 7.665
 0.378, 7.661
 0.378, 7.659
 0.378, 7.657
 0.378, 7.655
 0.378, 7.653
 0.379, 7.651
 0.379, 7.648
 0.379, 7.646
 0.379, 7.643
 0.379, 7.640
 0.379, 7.638
 0.379, 7.636
 0.379, 7.633
 0.380, 7.631
 0.380, 7.629
 0.380, 7.627
 0.380, 7.625
 0.380, 7.622
 0.380, 7.619
 0.380, 7.617
 0.381, 7.614
 0.381, 7.612
 0.381, 7.609
 0.381, 7.607
 0.381, 7.605
 0.381, 7.604
 0.381, 7.602
 0.381, 7.599
 0.382, 7.594
 0.382, 7.588
 0.382, 7.578
 0.382, 7.568
 0.382, 7.561
 0.382, 7.552
 0.382, 7.544
 0.383, 7.536
 0.383, 7.527
 0.383, 7.520
 0.383, 7.510
 0.383, 7.501
 0.383, 7.493
 0.383, 7.484
 0.383, 7.479
 0.384, 7.471
 0.384, 7.463
 0.384, 7.459
 0.384, 7.454
 0.384, 7.449
 0.384, 7.447
 0.384, 7.446
 0.385, 7.445
 0.385, 7.443
 0.385, 7.442
 0.385, 7.440
 0.385, 7.438
 0.385, 7.435
 0.385, 7.432
 0.385, 7.430
 0.386, 7.428
 0.386, 7.425
 0.386, 7.424
 0.386, 7.422
 0.386, 7.420
 0.386, 7.417
 0.386, 7.414
 0.387, 7.411
 0.387, 7.408
 0.387, 7.406
 0.387, 7.404
 0.387, 7.402
 0.387, 7.399
 0.387, 7.398
 0.388, 7.397
 0.388, 7.396
 0.388, 7.394
 0.388, 7.392
 0.388, 7.389
 0.388, 7.386
 0.388, 7.384
 0.388, 7.382
 0.389, 7.380
 0.389, 7.379
 0.389, 7.375
 0.389, 7.367
 0.389, 7.360
 0.389, 7.350
 0.389, 7.342
 0.390, 7.333
 0.390, 7.328
 0.390, 7.320
 0.390, 7.312
 0.390, 7.307
 0.390, 7.298
 0.390, 7.291
 0.390, 7.284
 0.391, 7.279
 0.391, 7.273
 0.391, 7.266
 0.391, 7.261
 0.391, 7.258
 0.391, 7.258
 0.391, 7.259
 0.392, 7.260
 0.392, 7.263
 0.392, 7.265
 0.392, 7.266
