TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_2, D_3, D_true_1, D_true_2, D_true_3, ang_con
3.441,-0.108,-0.080,0.874,1.179,0.000,0.002,0.001,0.043,0.031,-0.350,0.000,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.186
3.447,-0.108,-0.080,0.874,1.178,-0.000,0.001,0.001,0.043,0.031,-0.350,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.122
3.449,-0.109,-0.080,0.874,1.179,-0.000,0.001,0.000,0.044,0.031,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.178
3.459,-0.107,-0.079,0.874,1.179,-0.001,0.001,-0.000,0.044,0.031,-0.350,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.172
3.469,-0.108,-0.079,0.874,1.179,-0.001,0.001,-0.000,0.044,0.031,-0.350,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.161
3.478,-0.107,-0.079,0.874,1.179,-0.000,0.001,0.000,0.043,0.031,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.169
3.481,-0.106,-0.078,0.875,1.178,-0.000,0.001,0.001,0.043,0.030,-0.350,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.102
3.486,-0.105,-0.078,0.875,1.179,-0.000,0.001,0.001,0.042,0.030,-0.350,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.161
3.491,-0.107,-0.078,0.874,1.179,-0.000,0.001,0.001,0.043,0.030,-0.350,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.138
3.493,-0.106,-0.078,0.874,1.179,-0.000,0.001,0.001,0.043,0.030,-0.350,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.155
3.495,-0.105,-0.078,0.875,1.178,-0.000,0.001,0.001,0.042,0.030,-0.350,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.121
3.505,-0.105,-0.078,0.875,1.177,-0.000,0.001,-0.000,0.042,0.030,-0.350,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.078
3.515,-0.104,-0.078,0.875,1.177,-0.000,0.002,-0.000,0.042,0.030,-0.350,-0.000,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.080
3.523,-0.104,-0.078,0.875,1.179,-0.000,0.002,-0.000,0.042,0.030,-0.350,-0.000,0.002,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.162
3.527,-0.104,-0.077,0.875,1.178,-0.000,0.001,-0.000,0.042,0.030,-0.350,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.148
3.534,-0.105,-0.077,0.875,1.177,-0.000,0.001,-0.000,0.042,0.030,-0.350,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.072
3.536,-0.104,-0.076,0.875,1.177,-0.000,0.001,0.000,0.042,0.030,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.038
3.543,-0.104,-0.076,0.875,1.177,-0.001,0.001,0.001,0.042,0.029,-0.350,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.079
3.550,-0.103,-0.076,0.875,1.177,-0.001,0.001,0.000,0.042,0.030,-0.350,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.078
3.557,-0.102,-0.076,0.875,1.177,-0.000,0.001,0.000,0.041,0.030,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.052
3.564,-0.102,-0.076,0.875,1.177,-0.001,0.001,0.001,0.041,0.030,-0.350,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.065
3.566,-0.102,-0.076,0.875,1.177,-0.001,0.001,0.001,0.041,0.030,-0.350,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.055
3.570,-0.102,-0.076,0.875,1.177,-0.001,0.001,0.001,0.041,0.029,-0.350,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.072
3.583,-0.102,-0.075,0.875,1.177,-0.000,0.001,0.000,0.041,0.029,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.048
3.585,-0.102,-0.075,0.875,1.176,-0.000,0.001,0.001,0.041,0.029,-0.350,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.029
3.589,-0.101,-0.075,0.875,1.176,0.000,0.001,0.001,0.040,0.029,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.019
3.602,-0.100,-0.074,0.875,1.176,-0.001,0.001,0.001,0.040,0.029,-0.351,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.031
3.607,-0.100,-0.074,0.875,1.177,-0.000,0.001,0.001,0.040,0.029,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.069
3.611,-0.100,-0.074,0.875,1.177,0.000,0.001,0.001,0.040,0.029,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.071
3.624,-0.101,-0.074,0.875,1.175,-0.000,0.002,0.000,0.041,0.028,-0.350,-0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.969
3.626,-0.099,-0.073,0.875,1.175,-0.000,0.001,0.000,0.040,0.028,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.949
3.637,-0.098,-0.073,0.875,1.175,-0.000,0.001,0.000,0.039,0.029,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.971
3.643,-0.099,-0.073,0.875,1.176,0.000,0.001,0.001,0.040,0.029,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,44.005
3.649,-0.099,-0.073,0.875,1.175,-0.000,0.000,0.001,0.040,0.029,-0.351,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.960
3.665,-0.100,-0.073,0.875,1.175,-0.000,0.001,0.001,0.040,0.029,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.915
3.670,-0.100,-0.073,0.875,1.175,-0.000,0.000,0.001,0.040,0.029,-0.351,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.917
3.681,-0.098,-0.073,0.876,1.174,-0.000,0.001,0.001,0.039,0.029,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.891
3.699,-0.098,-0.072,0.875,1.175,-0.000,0.001,0.001,0.039,0.028,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.947
3.707,-0.097,-0.072,0.875,1.175,0.000,0.001,0.001,0.039,0.028,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.977
3.712,-0.098,-0.072,0.875,1.175,0.000,0.001,0.001,0.039,0.028,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.945
3.718,-0.099,-0.072,0.875,1.174,0.000,0.001,0.001,0.039,0.028,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.885
3.722,-0.096,-0.072,0.876,1.173,-0.000,0.001,0.001,0.039,0.028,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.837
3.746,-0.096,-0.072,0.876,1.174,-0.000,-0.000,0.001,0.039,0.029,-0.351,-0.000,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.925
3.750,-0.095,-0.072,0.876,1.174,-0.000,-0.000,0.001,0.038,0.029,-0.351,-0.000,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.913
3.759,-0.094,-0.072,0.876,1.174,-0.000,0.001,0.000,0.038,0.028,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.944
3.761,-0.093,-0.071,0.876,1.173,-0.000,0.001,0.000,0.037,0.028,-0.350,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.861
3.780,-0.093,-0.071,0.876,1.173,-0.001,0.002,0.000,0.038,0.027,-0.351,-0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.923
3.782,-0.090,-0.070,0.876,1.172,-0.001,0.002,0.000,0.037,0.027,-0.351,-0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.830
3.790,-0.090,-0.071,0.876,1.172,-0.001,0.001,-0.000,0.037,0.027,-0.350,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.861
3.796,-0.091,-0.071,0.876,1.172,-0.001,0.001,0.000,0.037,0.028,-0.351,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.867
3.803,-0.090,-0.070,0.876,1.172,-0.001,0.001,0.001,0.037,0.028,-0.351,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.842
3.808,-0.090,-0.070,0.876,1.171,-0.001,0.001,0.001,0.037,0.027,-0.351,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.822
3.814,-0.089,-0.070,0.876,1.171,-0.001,0.001,0.001,0.037,0.027,-0.351,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.817
3.825,-0.090,-0.070,0.876,1.172,-0.001,0.001,-0.001,0.036,0.028,-0.350,-0.001,0.001,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.849
3.844,-0.090,-0.070,0.876,1.172,0.000,0.001,0.000,0.036,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.853
3.846,-0.089,-0.070,0.876,1.171,0.000,0.001,0.000,0.035,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.820
3.854,-0.088,-0.070,0.877,1.170,0.000,0.001,0.000,0.035,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.751
3.860,-0.088,-0.070,0.877,1.170,0.000,0.001,0.000,0.035,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.770
3.866,-0.088,-0.069,0.876,1.172,0.001,0.002,0.000,0.035,0.027,-0.351,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.856
3.876,-0.088,-0.069,0.876,1.172,0.001,0.001,0.002,0.035,0.027,-0.352,0.001,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.860
3.882,-0.088,-0.069,0.876,1.172,0.000,0.000,0.001,0.035,0.027,-0.351,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.836
3.890,-0.089,-0.069,0.876,1.170,-0.000,0.000,0.000,0.036,0.027,-0.351,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.753
3.897,-0.088,-0.069,0.877,1.171,0.000,0.001,0.000,0.035,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.779
3.899,-0.089,-0.069,0.876,1.171,0.000,0.001,0.000,0.036,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.761
3.927,-0.088,-0.069,0.876,1.171,-0.000,0.000,0.002,0.035,0.027,-0.352,-0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.807
3.932,-0.087,-0.069,0.877,1.171,-0.000,0.000,0.001,0.035,0.027,-0.351,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.783
3.939,-0.087,-0.069,0.877,1.170,-0.000,0.001,0.000,0.035,0.027,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.760
3.945,-0.085,-0.069,0.877,1.172,-0.000,0.000,0.000,0.034,0.027,-0.351,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.881
3.950,-0.085,-0.068,0.877,1.171,0.000,-0.000,0.001,0.034,0.027,-0.351,0.000,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.814
3.956,-0.086,-0.068,0.877,1.171,0.000,0.000,0.001,0.034,0.027,-0.351,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.825
3.960,-0.086,-0.068,0.877,1.171,0.000,0.001,0.001,0.034,0.027,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.818
3.973,-0.087,-0.067,0.876,1.171,0.000,0.001,0.001,0.035,0.027,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.794
3.975,-0.086,-0.068,0.877,1.171,0.000,0.001,0.000,0.034,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.778
3.994,-0.086,-0.067,0.877,1.170,-0.000,0.001,0.000,0.034,0.026,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.774
3.997,-0.086,-0.067,0.877,1.171,-0.000,0.001,0.000,0.034,0.026,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.820
3.999,-0.086,-0.067,0.877,1.171,-0.000,0.001,0.000,0.034,0.026,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.805
4.010,-0.086,-0.068,0.876,1.171,-0.000,0.001,-0.000,0.035,0.026,-0.351,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.842
4.012,-0.086,-0.068,0.877,1.170,-0.000,0.001,-0.000,0.035,0.026,-0.350,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.775
4.022,-0.086,-0.068,0.877,1.170,-0.001,0.001,-0.000,0.035,0.026,-0.351,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.756
4.030,-0.085,-0.068,0.877,1.170,-0.000,0.001,0.001,0.034,0.026,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.781
4.040,-0.086,-0.068,0.877,1.171,0.000,0.001,0.001,0.034,0.026,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.812
4.044,-0.086,-0.068,0.877,1.171,0.000,0.001,0.001,0.034,0.027,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.806
4.048,-0.086,-0.068,0.877,1.171,0.000,0.001,0.000,0.034,0.027,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.814
4.053,-0.084,-0.067,0.877,1.170,-0.000,0.001,0.000,0.034,0.026,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.737
4.055,-0.082,-0.068,0.877,1.170,-0.000,0.001,0.000,0.033,0.027,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.780
4.062,-0.085,-0.067,0.877,1.171,-0.000,0.001,0.000,0.034,0.026,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.822
4.071,-0.085,-0.068,0.877,1.171,-0.001,0.001,0.000,0.035,0.027,-0.351,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.814
4.079,-0.083,-0.067,0.877,1.170,-0.001,0.000,0.001,0.034,0.027,-0.351,-0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.768
4.084,-0.083,-0.067,0.877,1.170,-0.001,0.000,0.000,0.034,0.027,-0.351,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.803
4.091,-0.083,-0.067,0.877,1.169,-0.001,0.001,-0.000,0.034,0.026,-0.351,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.732
4.095,-0.081,-0.067,0.877,1.170,-0.001,0.001,-0.000,0.033,0.026,-0.351,-0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.810
4.100,-0.081,-0.067,0.877,1.170,-0.000,0.001,-0.000,0.033,0.027,-0.351,-0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.805
4.115,-0.083,-0.067,0.877,1.170,0.000,0.001,-0.000,0.033,0.026,-0.351,0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.784
4.117,-0.081,-0.067,0.877,1.170,0.000,0.001,-0.000,0.032,0.026,-0.351,0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.809
4.129,-0.080,-0.067,0.877,1.169,-0.000,0.001,0.000,0.032,0.026,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.758
4.134,-0.079,-0.067,0.877,1.170,-0.000,0.001,0.000,0.032,0.026,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.790
4.141,-0.080,-0.067,0.877,1.169,-0.000,0.000,-0.000,0.032,0.027,-0.351,-0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.764
4.145,-0.079,-0.067,0.877,1.169,-0.000,0.000,-0.000,0.032,0.027,-0.351,-0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.742
4.151,-0.080,-0.067,0.877,1.169,-0.000,0.000,0.000,0.032,0.027,-0.351,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.752
4.155,-0.079,-0.066,0.877,1.169,-0.000,0.000,0.001,0.032,0.026,-0.351,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.729
4.157,-0.077,-0.066,0.877,1.168,-0.000,-0.000,0.001,0.031,0.027,-0.351,-0.000,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.705
4.159,-0.077,-0.066,0.877,1.168,0.000,-0.000,0.001,0.031,0.027,-0.351,0.000,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.717
4.170,-0.078,-0.066,0.877,1.169,-0.000,0.000,0.001,0.031,0.026,-0.351,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.731
4.180,-0.078,-0.066,0.877,1.169,0.000,0.001,0.001,0.031,0.026,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.745
4.187,-0.078,-0.066,0.877,1.169,0.000,0.001,0.001,0.031,0.025,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.732
4.192,-0.076,-0.066,0.877,1.169,-0.000,0.001,0.001,0.030,0.026,-0.352,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.773
4.198,-0.078,-0.066,0.877,1.167,0.000,0.001,0.001,0.031,0.025,-0.351,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.641
4.202,-0.077,-0.065,0.877,1.168,0.000,0.001,0.000,0.031,0.025,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.673
4.204,-0.076,-0.065,0.877,1.169,0.001,0.001,0.000,0.030,0.025,-0.351,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.736
4.206,-0.077,-0.065,0.877,1.168,0.000,0.001,0.000,0.030,0.025,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.704
4.217,-0.077,-0.065,0.877,1.169,-0.000,0.001,0.001,0.031,0.025,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.738
4.225,-0.075,-0.065,0.878,1.167,-0.000,0.001,0.000,0.031,0.025,-0.351,-0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.664
4.231,-0.074,-0.065,0.878,1.167,-0.001,0.000,0.000,0.030,0.026,-0.351,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.652
4.235,-0.073,-0.065,0.878,1.167,-0.001,0.000,0.000,0.030,0.026,-0.351,-0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.663
4.238,-0.074,-0.064,0.878,1.168,-0.001,0.000,0.001,0.030,0.026,-0.351,-0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.727
4.243,-0.073,-0.064,0.878,1.168,-0.001,0.001,0.001,0.030,0.025,-0.352,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.727
4.245,-0.074,-0.064,0.878,1.167,-0.001,0.001,0.001,0.030,0.025,-0.352,-0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.659
4.255,-0.075,-0.064,0.878,1.167,0.000,0.001,0.001,0.029,0.025,-0.352,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.642
4.264,-0.073,-0.063,0.878,1.166,0.001,0.001,0.001,0.029,0.024,-0.352,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.577
4.274,-0.073,-0.063,0.878,1.166,0.001,0.001,0.001,0.029,0.024,-0.352,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.609
4.281,-0.073,-0.063,0.878,1.167,0.000,0.000,0.001,0.029,0.025,-0.352,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.648
4.287,-0.072,-0.063,0.878,1.167,0.000,0.001,0.000,0.029,0.025,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.636
4.291,-0.073,-0.063,0.878,1.167,0.001,0.001,-0.000,0.029,0.025,-0.351,0.001,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.643
4.293,-0.071,-0.064,0.878,1.166,0.000,0.001,-0.000,0.028,0.025,-0.351,0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.623
4.295,-0.071,-0.064,0.878,1.166,0.000,0.001,0.000,0.028,0.025,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.622
4.297,-0.071,-0.064,0.878,1.166,0.000,0.001,0.000,0.028,0.025,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.605
4.302,-0.072,-0.064,0.878,1.167,-0.000,0.001,0.001,0.029,0.025,-0.352,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.636
4.304,-0.071,-0.064,0.878,1.166,-0.000,0.001,0.001,0.029,0.025,-0.352,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.605
4.314,-0.072,-0.064,0.878,1.166,0.000,0.001,-0.000,0.028,0.025,-0.351,0.000,0.001,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.624
4.316,-0.072,-0.063,0.878,1.166,0.000,0.001,0.000,0.029,0.024,-0.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.619
4.327,-0.071,-0.063,0.878,1.166,-0.001,0.001,0.000,0.029,0.025,-0.351,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.581
4.335,-0.071,-0.063,0.878,1.166,-0.001,0.001,0.000,0.029,0.025,-0.351,-0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.575
4.339,-0.072,-0.063,0.878,1.167,-0.000,0.001,0.001,0.029,0.025,-0.351,-0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.636
4.342,-0.072,-0.062,0.878,1.167,-0.000,0.000,0.001,0.029,0.025,-0.352,-0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.624
4.346,-0.074,-0.062,0.878,1.166,0.000,0.000,0.001,0.029,0.024,-0.352,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.590
4.359,-0.074,-0.061,0.878,1.166,0.000,0.000,0.001,0.029,0.024,-0.352,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.570
4.362,-0.073,-0.061,0.878,1.165,0.000,0.000,0.001,0.029,0.024,-0.351,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.060,0.090,43.524
