TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_1, D_1, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
0.000,0.000,0.178,-0.656,2.120,0.000,0.000,0.000,0.000,-0.071,0.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.200,0.200,55.578,136.623,72.846,79.328
0.010,0.001,0.178,-0.655,2.119,0.278,0.176,0.384,-0.082,-0.124,0.148,0.278,0.176,0.384,0.000,0.000,0.000,0.001,0.001,-0.002,0.200,0.200,0.200,55.460,136.709,72.940,79.271
0.020,0.003,0.177,-0.651,2.116,0.441,0.282,0.673,-0.131,-0.156,0.061,0.441,0.282,0.673,0.000,0.000,0.000,0.003,0.003,-0.003,0.200,0.200,0.200,55.147,136.926,73.194,79.135
0.030,0.006,0.176,-0.645,2.111,0.536,0.345,0.889,-0.159,-0.175,-0.005,0.536,0.345,0.889,0.000,0.000,0.000,0.005,0.006,-0.002,0.200,0.200,0.200,54.688,137.225,73.573,78.952
0.040,0.009,0.175,-0.636,2.106,0.590,0.383,1.050,-0.176,-0.186,-0.056,0.590,0.383,1.050,0.000,0.000,0.000,0.008,0.009,-0.001,0.200,0.200,0.200,54.120,137.574,74.049,78.745
0.050,0.013,0.174,-0.625,2.099,0.619,0.406,1.167,-0.186,-0.193,-0.095,0.619,0.406,1.167,0.000,0.000,0.000,0.011,0.011,0.002,0.200,0.200,0.200,53.471,137.952,74.600,78.526
0.060,0.017,0.173,-0.610,2.093,0.634,0.420,1.252,-0.192,-0.198,-0.126,0.634,0.420,1.252,0.000,0.000,0.000,0.014,0.014,0.005,0.200,0.200,0.200,52.763,138.343,75.206,78.303
0.070,0.021,0.172,-0.592,2.086,0.641,0.429,1.310,-0.195,-0.200,-0.151,0.641,0.429,1.310,0.000,0.000,0.000,0.018,0.017,0.008,0.200,0.200,0.200,52.014,138.738,75.853,78.081
0.080,0.025,0.172,-0.570,2.079,0.643,0.435,1.347,-0.197,-0.202,-0.171,0.643,0.435,1.347,0.000,0.000,0.000,0.021,0.020,0.012,0.200,0.200,0.200,51.237,139.128,76.528,77.862
0.090,0.030,0.173,-0.542,2.072,0.641,0.438,1.367,-0.199,-0.203,-0.188,0.641,0.438,1.367,0.000,0.000,0.000,0.024,0.023,0.016,0.200,0.200,0.200,50.442,139.510,77.223,77.649
0.100,0.034,0.174,-0.509,2.066,0.637,0.439,1.371,-0.199,-0.204,-0.202,0.637,0.439,1.371,0.000,0.000,0.000,0.028,0.027,0.020,0.200,0.200,0.200,49.640,139.877,77.927,77.443
0.110,0.039,0.176,-0.468,2.060,0.633,0.439,1.362,-0.200,-0.205,-0.216,0.633,0.439,1.362,0.000,0.000,0.000,0.031,0.030,0.025,0.200,0.200,0.200,48.839,140.229,78.633,77.244
0.120,0.044,0.179,-0.417,2.055,0.627,0.438,1.340,-0.200,-0.205,-0.230,0.627,0.438,1.340,0.000,0.000,0.000,0.034,0.033,0.029,0.200,0.200,0.200,48.045,140.564,79.334,77.052
0.130,0.049,0.184,-0.356,2.051,0.621,0.435,1.305,-0.201,-0.206,-0.244,0.621,0.435,1.305,0.000,0.000,0.000,0.038,0.036,0.034,0.200,0.200,0.200,47.268,140.879,80.023,76.868
0.140,0.054,0.190,-0.280,2.048,0.615,0.430,1.256,-0.201,-0.207,-0.260,0.615,0.430,1.256,0.000,0.000,0.000,0.041,0.039,0.039,0.200,0.200,0.200,46.514,141.174,80.691,76.690
0.150,0.059,0.198,-0.188,2.047,0.608,0.423,1.191,-0.201,-0.208,-0.277,0.608,0.423,1.191,0.000,0.000,0.000,0.044,0.042,0.044,0.200,0.200,0.200,45.792,141.449,81.331,76.520
0.160,0.064,0.209,-0.074,2.046,0.601,0.414,1.107,-0.202,-0.209,-0.298,0.601,0.414,1.107,0.000,0.000,0.000,0.048,0.045,0.049,0.200,0.200,0.200,45.113,141.704,81.932,76.356
0.170,0.070,0.223,0.062,2.048,0.594,0.402,1.003,-0.202,-0.211,-0.322,0.594,0.402,1.003,0.000,0.000,0.000,0.051,0.048,0.054,0.200,0.200,0.200,44.487,141.940,82.485,76.197
0.180,0.075,0.240,0.223,2.050,0.587,0.386,0.875,-0.202,-0.213,-0.348,0.587,0.386,0.875,0.000,0.000,0.000,0.054,0.051,0.059,0.200,0.200,0.200,43.928,142.157,82.976,76.043
0.190,0.080,0.260,0.404,2.054,0.580,0.366,0.721,-0.202,-0.214,-0.375,0.580,0.366,0.721,0.000,0.000,0.000,0.058,0.054,0.065,0.200,0.200,0.200,43.450,142.357,83.390,75.893
0.200,0.085,0.283,0.591,2.059,0.573,0.342,0.543,-0.203,-0.216,-0.397,0.573,0.342,0.543,0.000,0.000,0.000,0.061,0.058,0.071,0.200,0.200,0.200,43.067,142.542,83.715,75.745
0.210,0.090,0.303,0.757,2.063,0.566,0.316,0.349,-0.203,-0.216,-0.406,0.566,0.316,0.349,0.000,0.000,0.000,0.064,0.061,0.076,0.200,0.200,0.200,42.792,142.715,83.938,75.598
0.220,0.095,0.320,0.873,2.067,0.559,0.290,0.156,-0.203,-0.214,-0.395,0.559,0.290,0.156,0.000,0.000,0.000,0.068,0.064,0.082,0.200,0.200,0.200,42.630,142.878,84.054,75.449
0.230,0.099,0.328,0.916,2.069,0.553,0.268,-0.016,-0.203,-0.211,-0.362,0.553,0.268,-0.016,0.000,0.000,0.000,0.071,0.067,0.086,0.200,0.200,0.200,42.573,143.034,84.068,75.298
0.240,0.102,0.329,0.891,2.069,0.547,0.253,-0.147,-0.203,-0.206,-0.313,0.547,0.253,-0.147,0.000,0.000,0.000,0.074,0.070,0.091,0.200,0.200,0.200,42.605,143.187,83.999,75.142
0.250,0.106,0.325,0.822,2.069,0.542,0.245,-0.230,-0.203,-0.202,-0.261,0.542,0.245,-0.230,0.000,0.000,0.000,0.077,0.073,0.094,0.200,0.200,0.200,42.698,143.339,83.870,74.983
0.260,0.109,0.318,0.735,2.068,0.537,0.244,-0.265,-0.203,-0.199,-0.215,0.537,0.244,-0.265,0.000,0.000,0.000,0.081,0.075,0.097,0.200,0.200,0.200,42.824,143.492,83.709,74.819
0.270,0.112,0.310,0.651,2.068,0.533,0.247,-0.263,-0.203,-0.197,-0.182,0.533,0.247,-0.263,0.000,0.000,0.000,0.084,0.078,0.099,0.200,0.200,0.200,42.959,143.646,83.539,74.652
0.280,0.115,0.304,0.579,2.068,0.528,0.253,-0.236,-0.203,-0.196,-0.162,0.528,0.253,-0.236,0.000,0.000,0.000,0.087,0.081,0.101,0.200,0.200,0.200,43.084,143.803,83.379,74.484
0.290,0.118,0.300,0.524,2.068,0.524,0.259,-0.194,-0.203,-0.196,-0.152,0.524,0.259,-0.194,0.000,0.000,0.000,0.090,0.084,0.102,0.200,0.200,0.200,43.188,143.961,83.239,74.316
0.300,0.121,0.297,0.485,2.069,0.520,0.265,-0.147,-0.203,-0.197,-0.151,0.520,0.265,-0.147,0.000,0.000,0.000,0.093,0.087,0.104,0.200,0.200,0.200,43.266,144.121,83.126,74.149
0.310,0.125,0.296,0.461,2.069,0.516,0.269,-0.102,-0.203,-0.198,-0.154,0.516,0.269,-0.102,0.000,0.000,0.000,0.097,0.089,0.106,0.200,0.200,0.200,43.317,144.281,83.039,73.984
0.320,0.128,0.297,0.449,2.070,0.511,0.272,-0.061,-0.203,-0.199,-0.162,0.511,0.272,-0.061,0.000,0.000,0.000,0.100,0.092,0.107,0.200,0.200,0.200,43.342,144.440,82.978,73.823
0.330,0.132,0.298,0.447,2.072,0.507,0.272,-0.029,-0.203,-0.200,-0.170,0.507,0.272,-0.029,0.000,0.000,0.000,0.103,0.095,0.109,0.200,0.200,0.200,43.346,144.598,82.938,73.665
0.340,0.135,0.301,0.453,2.073,0.502,0.272,-0.005,-0.203,-0.201,-0.180,0.502,0.272,-0.005,0.000,0.000,0.000,0.106,0.098,0.112,0.200,0.200,0.200,43.334,144.754,82.915,73.510
0.350,0.139,0.305,0.464,2.075,0.497,0.269,0.010,-0.203,-0.202,-0.189,0.497,0.269,0.010,0.000,0.000,0.000,0.109,0.101,0.114,0.200,0.200,0.200,43.311,144.908,82.904,73.360
0.360,0.142,0.309,0.478,2.076,0.493,0.266,0.017,-0.203,-0.202,-0.196,0.493,0.266,0.017,0.000,0.000,0.000,0.113,0.104,0.116,0.200,0.200,0.200,43.281,145.059,82.900,73.212
0.370,0.146,0.314,0.494,2.078,0.488,0.261,0.017,-0.203,-0.203,-0.203,0.488,0.261,0.017,0.000,0.000,0.000,0.116,0.107,0.119,0.200,0.200,0.200,43.249,145.207,82.900,73.068
0.380,0.149,0.318,0.509,2.079,0.483,0.256,0.012,-0.203,-0.203,-0.207,0.483,0.256,0.012,0.000,0.000,0.000,0.119,0.110,0.122,0.200,0.200,0.200,43.219,145.353,82.899,72.926
0.390,0.152,0.322,0.523,2.081,0.478,0.250,0.004,-0.203,-0.203,-0.210,0.478,0.250,0.004,0.000,0.000,0.000,0.122,0.112,0.124,0.200,0.200,0.200,43.193,145.496,82.895,72.786
0.400,0.156,0.326,0.533,2.083,0.474,0.245,-0.007,-0.203,-0.203,-0.211,0.474,0.245,-0.007,0.000,0.000,0.000,0.125,0.115,0.127,0.200,0.200,0.200,43.172,145.636,82.886,72.649
0.410,0.159,0.330,0.541,2.084,0.469,0.240,-0.017,-0.203,-0.203,-0.211,0.469,0.240,-0.017,0.000,0.000,0.000,0.128,0.118,0.129,0.200,0.200,0.200,43.158,145.774,82.872,72.513
0.420,0.162,0.333,0.545,2.085,0.465,0.235,-0.028,-0.202,-0.203,-0.210,0.465,0.235,-0.028,0.000,0.000,0.000,0.132,0.121,0.132,0.200,0.200,0.200,43.149,145.911,82.853,72.378
0.430,0.165,0.336,0.547,2.087,0.461,0.230,-0.036,-0.202,-0.202,-0.208,0.461,0.230,-0.036,0.000,0.000,0.000,0.135,0.124,0.135,0.200,0.200,0.200,43.147,146.045,82.829,72.244
0.440,0.168,0.338,0.546,2.088,0.457,0.226,-0.043,-0.202,-0.202,-0.206,0.457,0.226,-0.043,0.000,0.000,0.000,0.138,0.127,0.137,0.200,0.200,0.200,43.148,146.178,82.802,72.112
0.450,0.171,0.340,0.544,2.089,0.452,0.223,-0.047,-0.202,-0.202,-0.204,0.452,0.223,-0.047,0.000,0.000,0.000,0.141,0.129,0.140,0.200,0.200,0.200,43.153,146.310,82.772,71.981
0.460,0.174,0.341,0.541,2.091,0.448,0.220,-0.050,-0.202,-0.202,-0.201,0.448,0.220,-0.050,0.000,0.000,0.000,0.144,0.132,0.142,0.200,0.200,0.200,43.160,146.440,82.740,71.851
0.470,0.177,0.343,0.537,2.092,0.444,0.217,-0.050,-0.202,-0.201,-0.200,0.444,0.217,-0.050,0.000,0.000,0.000,0.147,0.135,0.145,0.200,0.200,0.200,43.168,146.568,82.709,71.723
0.480,0.179,0.345,0.533,2.093,0.441,0.215,-0.050,-0.202,-0.201,-0.199,0.441,0.215,-0.050,0.000,0.000,0.000,0.150,0.138,0.147,0.200,0.200,0.200,43.176,146.695,82.678,71.596
0.490,0.182,0.346,0.530,2.094,0.437,0.212,-0.048,-0.202,-0.201,-0.198,0.437,0.212,-0.048,0.000,0.000,0.000,0.153,0.141,0.149,0.200,0.200,0.200,43.183,146.820,82.649,71.471
0.501,0.185,0.348,0.527,2.096,0.433,0.210,-0.046,-0.202,-0.201,-0.197,0.433,0.210,-0.046,0.000,0.000,0.000,0.156,0.143,0.152,0.200,0.200,0.200,43.189,146.944,82.621,71.347
0.511,0.188,0.350,0.525,2.097,0.429,0.207,-0.043,-0.202,-0.201,-0.197,0.429,0.207,-0.043,0.000,0.000,0.000,0.160,0.146,0.154,0.200,0.200,0.200,43.193,147.067,82.595,71.226
0.521,0.190,0.352,0.524,2.098,0.425,0.205,-0.041,-0.202,-0.201,-0.198,0.425,0.205,-0.041,0.000,0.000,0.000,0.163,0.149,0.157,0.200,0.200,0.200,43.196,147.187,82.571,71.106
0.531,0.193,0.354,0.524,2.100,0.422,0.202,-0.039,-0.202,-0.201,-0.198,0.422,0.202,-0.039,0.000,0.000,0.000,0.166,0.152,0.159,0.200,0.200,0.200,43.198,147.306,82.549,70.988
0.541,0.196,0.356,0.524,2.101,0.418,0.199,-0.037,-0.202,-0.202,-0.199,0.418,0.199,-0.037,0.000,0.000,0.000,0.169,0.155,0.161,0.200,0.200,0.200,43.198,147.423,82.529,70.871
0.551,0.198,0.359,0.524,2.102,0.415,0.197,-0.036,-0.202,-0.202,-0.199,0.415,0.197,-0.036,0.000,0.000,0.000,0.172,0.157,0.164,0.200,0.200,0.200,43.198,147.539,82.510,70.757
0.561,0.201,0.361,0.525,2.104,0.411,0.194,-0.035,-0.202,-0.202,-0.199,0.411,0.194,-0.035,0.000,0.000,0.000,0.175,0.160,0.166,0.200,0.200,0.200,43.198,147.652,82.492,70.645
0.571,0.203,0.363,0.525,2.105,0.408,0.191,-0.035,-0.202,-0.202,-0.200,0.408,0.191,-0.035,0.000,0.000,0.000,0.178,0.163,0.169,0.200,0.200,0.200,43.197,147.764,82.475,70.534
0.581,0.206,0.366,0.526,2.106,0.404,0.188,-0.035,-0.202,-0.202,-0.200,0.404,0.188,-0.035,0.000,0.000,0.000,0.181,0.166,0.171,0.200,0.200,0.200,43.196,147.874,82.458,70.425
0.591,0.208,0.368,0.527,2.108,0.401,0.184,-0.035,-0.202,-0.202,-0.200,0.401,0.184,-0.035,0.000,0.000,0.000,0.184,0.168,0.174,0.200,0.200,0.200,43.196,147.983,82.441,70.318
0.601,0.211,0.370,0.527,2.109,0.397,0.181,-0.035,-0.202,-0.202,-0.200,0.397,0.181,-0.035,0.000,0.000,0.000,0.187,0.171,0.176,0.200,0.200,0.200,43.195,148.089,82.425,70.212
0.611,0.213,0.373,0.528,2.110,0.394,0.178,-0.036,-0.202,-0.202,-0.200,0.394,0.178,-0.036,0.000,0.000,0.000,0.190,0.174,0.179,0.200,0.200,0.200,43.196,148.194,82.409,70.108
0.621,0.215,0.375,0.528,2.112,0.391,0.175,-0.036,-0.202,-0.202,-0.200,0.391,0.175,-0.036,0.000,0.000,0.000,0.193,0.177,0.181,0.200,0.200,0.200,43.196,148.297,82.393,70.006
0.631,0.218,0.377,0.528,2.113,0.387,0.172,-0.036,-0.202,-0.202,-0.200,0.387,0.172,-0.036,0.000,0.000,0.000,0.196,0.180,0.184,0.200,0.200,0.200,43.197,148.399,82.377,69.905
0.641,0.220,0.379,0.527,2.114,0.384,0.169,-0.037,-0.202,-0.202,-0.200,0.384,0.169,-0.037,0.000,0.000,0.000,0.199,0.182,0.186,0.200,0.200,0.200,43.198,148.499,82.361,69.806
0.651,0.222,0.381,0.527,2.116,0.381,0.166,-0.037,-0.202,-0.202,-0.200,0.381,0.166,-0.037,0.000,0.000,0.000,0.202,0.185,0.188,0.200,0.200,0.200,43.199,148.597,82.346,69.709
0.661,0.225,0.383,0.527,2.117,0.378,0.163,-0.037,-0.202,-0.202,-0.200,0.378,0.163,-0.037,0.000,0.000,0.000,0.205,0.188,0.191,0.200,0.200,0.200,43.201,148.694,82.331,69.613
0.671,0.227,0.386,0.526,2.118,0.375,0.160,-0.036,-0.202,-0.202,-0.200,0.375,0.160,-0.036,0.000,0.000,0.000,0.208,0.190,0.193,0.200,0.200,0.200,43.202,148.789,82.316,69.519
0.681,0.229,0.388,0.526,2.119,0.372,0.157,-0.036,-0.202,-0.202,-0.200,0.372,0.157,-0.036,0.000,0.000,0.000,0.211,0.193,0.196,0.200,0.200,0.200,43.204,148.882,82.301,69.427
0.691,0.231,0.390,0.526,2.121,0.369,0.154,-0.036,-0.202,-0.202,-0.200,0.369,0.154,-0.036,0.000,0.000,0.000,0.214,0.196,0.198,0.200,0.200,0.200,43.206,148.974,82.287,69.336
0.701,0.233,0.392,0.525,2.122,0.366,0.151,-0.035,-0.202,-0.202,-0.200,0.366,0.151,-0.035,0.000,0.000,0.000,0.217,0.199,0.201,0.200,0.200,0.200,43.207,149.064,82.274,69.247
0.711,0.235,0.394,0.525,2.123,0.363,0.149,-0.035,-0.202,-0.202,-0.200,0.363,0.149,-0.035,0.000,0.000,0.000,0.220,0.201,0.203,0.200,0.200,0.200,43.209,149.152,82.261,69.160
0.721,0.237,0.396,0.524,2.124,0.361,0.146,-0.035,-0.202,-0.202,-0.200,0.361,0.146,-0.035,0.000,0.000,0.000,0.223,0.204,0.206,0.200,0.200,0.200,43.210,149.238,82.248,69.074
0.731,0.239,0.399,0.524,2.126,0.358,0.143,-0.034,-0.202,-0.202,-0.200,0.358,0.143,-0.034,0.000,0.000,0.000,0.226,0.207,0.208,0.200,0.200,0.200,43.211,149.323,82.236,68.990
0.741,0.241,0.401,0.524,2.127,0.355,0.140,-0.034,-0.202,-0.202,-0.200,0.355,0.140,-0.034,0.000,0.000,0.000,0.229,0.209,0.211,0.200,0.200,0.200,43.213,149.406,82.224,68.908
0.751,0.243,0.403,0.524,2.128,0.352,0.137,-0.033,-0.202,-0.202,-0.200,0.352,0.137,-0.033,0.000,0.000,0.000,0.232,0.212,0.213,0.200,0.200,0.200,43.214,149.488,82.212,68.828
0.761,0.245,0.405,0.523,2.129,0.350,0.134,-0.033,-0.201,-0.202,-0.200,0.350,0.134,-0.033,0.000,0.000,0.000,0.235,0.215,0.215,0.200,0.200,0.200,43.215,149.567,82.201,68.749
0.771,0.247,0.407,0.523,2.131,0.347,0.131,-0.033,-0.201,-0.202,-0.200,0.347,0.131,-0.033,0.000,0.000,0.000,0.238,0.218,0.218,0.200,0.200,0.200,43.216,149.645,82.190,68.672
0.781,0.249,0.410,0.523,2.132,0.345,0.128,-0.032,-0.201,-0.202,-0.200,0.345,0.128,-0.032,0.000,0.000,0.000,0.241,0.220,0.220,0.200,0.200,0.200,43.218,149.722,82.180,68.596
0.791,0.250,0.412,0.522,2.133,0.342,0.125,-0.032,-0.201,-0.202,-0.200,0.342,0.125,-0.032,0.000,0.000,0.000,0.244,0.223,0.223,0.200,0.200,0.200,43.219,149.796,82.170,68.523
0.801,0.252,0.414,0.522,2.134,0.340,0.122,-0.031,-0.201,-0.202,-0.200,0.340,0.122,-0.031,0.000,0.000,0.000,0.247,0.226,0.225,0.200,0.200,0.200,43.220,149.869,82.160,68.451
0.811,0.254,0.416,0.522,2.135,0.337,0.119,-0.031,-0.201,-0.202,-0.200,0.337,0.119,-0.031,0.000,0.000,0.000,0.250,0.228,0.228,0.200,0.200,0.200,43.222,149.940,82.150,68.381
0.821,0.256,0.419,0.521,2.137,0.335,0.116,-0.030,-0.201,-0.202,-0.200,0.335,0.116,-0.030,0.000,0.000,0.000,0.253,0.231,0.230,0.200,0.200,0.200,43.223,150.009,82.141,68.312
0.831,0.257,0.421,0.521,2.138,0.332,0.113,-0.030,-0.201,-0.202,-0.200,0.332,0.113,-0.030,0.000,0.000,0.000,0.256,0.234,0.233,0.200,0.200,0.200,43.224,150.077,82.132,68.245
0.841,0.259,0.423,0.521,2.139,0.330,0.109,-0.030,-0.201,-0.202,-0.199,0.330,0.109,-0.030,0.000,0.000,0.000,0.259,0.236,0.235,0.200,0.200,0.200,43.226,150.142,82.123,68.180
0.851,0.261,0.426,0.520,2.140,0.328,0.106,-0.029,-0.201,-0.202,-0.199,0.328,0.106,-0.029,0.000,0.000,0.000,0.262,0.239,0.238,0.200,0.200,0.200,43.227,150.206,82.115,68.117
0.861,0.262,0.428,0.520,2.141,0.326,0.103,-0.029,-0.201,-0.202,-0.199,0.326,0.103,-0.029,0.000,0.000,0.000,0.265,0.242,0.240,0.200,0.200,0.200,43.229,150.269,82.107,68.056
0.871,0.264,0.430,0.519,2.142,0.323,0.100,-0.028,-0.201,-0.202,-0.199,0.323,0.100,-0.028,0.000,0.000,0.000,0.268,0.244,0.242,0.200,0.200,0.200,43.230,150.329,82.099,67.996
0.881,0.265,0.433,0.519,2.144,0.321,0.097,-0.027,-0.201,-0.202,-0.199,0.321,0.097,-0.027,0.000,0.000,0.000,0.271,0.247,0.245,0.200,0.200,0.200,43.232,150.388,82.091,67.938
0.891,0.267,0.435,0.518,2.145,0.319,0.094,-0.027,-0.201,-0.202,-0.199,0.319,0.094,-0.027,0.000,0.000,0.000,0.274,0.250,0.247,0.200,0.200,0.200,43.233,150.444,82.084,67.882
0.901,0.268,0.437,0.518,2.146,0.317,0.091,-0.026,-0.201,-0.202,-0.199,0.317,0.091,-0.026,0.000,0.000,0.000,0.277,0.252,0.250,0.200,0.200,0.200,43.235,150.499,82.076,67.828
0.911,0.270,0.440,0.517,2.147,0.315,0.088,-0.026,-0.201,-0.202,-0.199,0.315,0.088,-0.026,0.000,0.000,0.000,0.279,0.255,0.252,0.200,0.200,0.200,43.236,150.552,82.069,67.775
0.921,0.271,0.442,0.517,2.148,0.313,0.084,-0.025,-0.201,-0.202,-0.199,0.313,0.084,-0.025,0.000,0.000,0.000,0.282,0.258,0.255,0.200,0.200,0.200,43.238,150.604,82.063,67.725
0.931,0.273,0.445,0.516,2.149,0.311,0.081,-0.024,-0.201,-0.202,-0.199,0.311,0.081,-0.024,0.000,0.000,0.000,0.285,0.260,0.257,0.200,0.200,0.200,43.239,150.653,82.056,67.676
0.941,0.274,0.447,0.516,2.150,0.309,0.078,-0.024,-0.201,-0.202,-0.199,0.309,0.078,-0.024,0.000,0.000,0.000,0.288,0.263,0.260,0.200,0.200,0.200,43.240,150.700,82.050,67.629
0.951,0.275,0.449,0.515,2.151,0.307,0.075,-0.023,-0.201,-0.202,-0.199,0.307,0.075,-0.023,0.000,0.000,0.000,0.291,0.265,0.262,0.200,0.200,0.200,43.242,150.746,82.044,67.584
0.961,0.277,0.452,0.515,2.152,0.305,0.071,-0.022,-0.201,-0.202,-0.199,0.305,0.071,-0.022,0.000,0.000,0.000,0.294,0.268,0.265,0.200,0.200,0.200,43.243,150.790,82.038,67.541
0.971,0.278,0.454,0.514,2.153,0.304,0.068,-0.021,-0.201,-0.202,-0.199,0.304,0.068,-0.021,0.000,0.000,0.000,0.297,0.271,0.267,0.200,0.200,0.200,43.245,150.831,82.033,67.500
0.981,0.279,0.457,0.513,2.154,0.302,0.065,-0.021,-0.201,-0.202,-0.199,0.302,0.065,-0.021,0.000,0.000,0.000,0.300,0.273,0.270,0.200,0.200,0.200,43.246,150.871,82.028,67.460
0.991,0.280,0.459,0.513,2.155,0.300,0.061,-0.020,-0.201,-0.202,-0.199,0.300,0.061,-0.020,0.000,0.000,0.000,0.303,0.276,0.272,0.200,0.200,0.200,43.248,150.909,82.023,67.423
1.001,0.282,0.462,0.512,2.156,0.298,0.058,-0.019,-0.201,-0.202,-0.199,0.298,0.058,-0.019,0.000,0.000,0.000,0.306,0.279,0.274,0.200,0.200,0.200,43.249,150.945,82.018,67.388
1.011,0.283,0.465,0.511,2.157,0.297,0.054,-0.018,-0.201,-0.202,-0.199,0.297,0.054,-0.018,0.000,0.000,0.000,0.309,0.281,0.277,0.200,0.200,0.200,43.251,150.979,82.013,67.354
1.021,0.284,0.467,0.511,2.158,0.295,0.051,-0.017,-0.201,-0.202,-0.199,0.295,0.051,-0.017,0.000,0.000,0.000,0.312,0.284,0.279,0.200,0.200,0.200,43.252,151.010,82.009,67.323
1.031,0.285,0.470,0.510,2.159,0.294,0.047,-0.017,-0.201,-0.202,-0.199,0.294,0.047,-0.017,0.000,0.000,0.000,0.314,0.286,0.282,0.200,0.200,0.200,43.254,151.040,82.004,67.293
1.041,0.286,0.472,0.509,2.160,0.292,0.044,-0.016,-0.201,-0.202,-0.199,0.292,0.044,-0.016,0.000,0.000,0.000,0.317,0.289,0.284,0.200,0.200,0.200,43.255,151.068,82.000,67.266
1.051,0.287,0.475,0.508,2.161,0.290,0.040,-0.015,-0.201,-0.202,-0.199,0.290,0.040,-0.015,0.000,0.000,0.000,0.320,0.291,0.287,0.200,0.200,0.200,43.257,151.094,81.997,67.240
1.061,0.288,0.478,0.508,2.162,0.289,0.037,-0.014,-0.201,-0.202,-0.199,0.289,0.037,-0.014,0.000,0.000,0.000,0.323,0.294,0.289,0.200,0.200,0.200,43.258,151.117,81.993,67.217
1.071,0.289,0.481,0.507,2.163,0.288,0.033,-0.013,-0.201,-0.202,-0.199,0.288,0.033,-0.013,0.000,0.000,0.000,0.326,0.297,0.292,0.200,0.200,0.200,43.260,151.139,81.990,67.196
1.081,0.290,0.483,0.506,2.164,0.286,0.029,-0.012,-0.201,-0.202,-0.199,0.286,0.029,-0.012,0.000,0.000,0.000,0.329,0.299,0.294,0.200,0.200,0.200,43.261,151.158,81.986,67.177
1.091,0.291,0.486,0.505,2.165,0.285,0.026,-0.011,-0.201,-0.202,-0.199,0.285,0.026,-0.011,0.000,0.000,0.000,0.332,0.302,0.297,0.200,0.200,0.200,43.263,151.175,81.983,67.160
1.101,0.292,0.489,0.504,2.166,0.283,0.022,-0.010,-0.201,-0.202,-0.199,0.283,0.022,-0.010,0.000,0.000,0.000,0.335,0.304,0.299,0.200,0.200,0.200,43.264,151.190,81.981,67.145
1.111,0.293,0.492,0.503,2.167,0.282,0.018,-0.008,-0.201,-0.202,-0.199,0.282,0.018,-0.008,0.000,0.000,0.000,0.338,0.307,0.302,0.200,0.200,0.200,43.266,151.202,81.978,67.132
1.121,0.294,0.495,0.502,2.168,0.281,0.014,-0.007,-0.201,-0.202,-0.199,0.281,0.014,-0.007,0.000,0.000,0.000,0.340,0.309,0.304,0.200,0.200,0.200,43.267,151.213,81.976,67.122
1.131,0.295,0.498,0.501,2.169,0.280,0.011,-0.006,-0.201,-0.202,-0.199,0.280,0.011,-0.006,0.000,0.000,0.000,0.343,0.312,0.307,0.200,0.200,0.200,43.269,151.221,81.973,67.114
1.141,0.296,0.500,0.500,2.169,0.279,0.007,-0.005,-0.201,-0.202,-0.199,0.279,0.007,-0.005,0.000,0.000,0.000,0.346,0.314,0.309,0.200,0.200,0.200,43.270,151.227,81.971,67.108
1.151,0.296,0.503,0.499,2.170,0.277,0.003,-0.004,-0.201,-0.202,-0.199,0.277,0.003,-0.004,0.000,0.000,0.000,0.349,0.317,0.312,0.200,0.200,0.200,43.272,151.230,81.970,67.104
1.161,0.297,0.506,0.498,2.171,0.276,-0.001,-0.002,-0.201,-0.202,-0.199,0.276,-0.001,-0.002,0.000,0.000,0.000,0.352,0.320,0.314,0.200,0.200,0.200,43.273,151.231,81.968,67.103
1.171,0.298,0.509,0.497,2.172,0.275,-0.005,-0.001,-0.201,-0.202,-0.199,0.275,-0.005,-0.001,0.000,0.000,0.000,0.355,0.322,0.317,0.200,0.200,0.200,43.274,151.230,81.967,67.104
1.181,0.299,0.513,0.496,2.173,0.274,-0.009,0.000,-0.201,-0.202,-0.199,0.274,-0.009,0.000,0.000,0.000,0.000,0.358,0.325,0.319,0.200,0.200,0.200,43.276,151.227,81.966,67.108
1.191,0.299,0.516,0.495,2.173,0.273,-0.013,0.002,-0.201,-0.202,-0.198,0.273,-0.013,0.002,0.000,0.000,0.000,0.360,0.327,0.322,0.200,0.200,0.200,43.277,151.220,81.965,67.114
1.201,0.300,0.519,0.494,2.174,0.272,-0.018,0.003,-0.201,-0.202,-0.198,0.272,-0.018,0.003,0.000,0.000,0.000,0.363,0.330,0.324,0.200,0.200,0.200,43.279,151.212,81.964,67.122
1.211,0.301,0.522,0.492,2.175,0.271,-0.022,0.005,-0.201,-0.202,-0.198,0.271,-0.022,0.005,0.000,0.000,0.000,0.366,0.332,0.327,0.200,0.200,0.200,43.280,151.201,81.964,67.133
