TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_2, D_3, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
5.706,-0.026,-0.031,-0.074,0.003,0.017,0.021,0.050,-0.200,-0.200,-0.200,0.017,0.021,0.050,0.000,0.000,0.000,0.205,0.206,0.215,0.200,0.200,0.200,75.892,69.746,152.406,97.961
5.716,-0.026,-0.031,-0.073,0.003,0.017,0.021,0.050,-0.200,-0.200,-0.200,0.017,0.021,0.050,0.000,0.000,0.000,0.205,0.206,0.215,0.200,0.200,0.200,75.919,69.734,152.376,97.953
5.726,-0.025,-0.031,-0.072,0.003,0.017,0.021,0.049,-0.200,-0.200,-0.200,0.017,0.021,0.049,0.000,0.000,0.000,0.205,0.206,0.215,0.200,0.200,0.200,75.947,69.722,152.346,97.945
5.736,-0.025,-0.030,-0.072,0.003,0.016,0.021,0.049,-0.200,-0.200,-0.200,0.016,0.021,0.049,0.000,0.000,0.000,0.205,0.206,0.215,0.200,0.200,0.200,75.974,69.711,152.316,97.937
5.746,-0.025,-0.030,-0.071,0.003,0.016,0.020,0.048,-0.200,-0.200,-0.200,0.016,0.020,0.048,0.000,0.000,0.000,0.205,0.206,0.215,0.200,0.200,0.200,76.001,69.699,152.286,97.929
5.756,-0.025,-0.030,-0.071,0.003,0.016,0.020,0.048,-0.200,-0.200,-0.200,0.016,0.020,0.048,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.028,69.688,152.257,97.921
5.766,-0.024,-0.030,-0.070,0.003,0.016,0.020,0.048,-0.200,-0.200,-0.200,0.016,0.020,0.048,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.055,69.676,152.227,97.913
5.776,-0.024,-0.030,-0.070,0.003,0.016,0.020,0.047,-0.200,-0.200,-0.200,0.016,0.020,0.047,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.081,69.665,152.198,97.905
5.786,-0.024,-0.029,-0.069,0.003,0.016,0.020,0.047,-0.200,-0.200,-0.200,0.016,0.020,0.047,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.108,69.654,152.169,97.898
5.796,-0.024,-0.029,-0.069,0.003,0.016,0.019,0.047,-0.200,-0.200,-0.200,0.016,0.019,0.047,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.134,69.643,152.141,97.890
5.806,-0.024,-0.029,-0.068,0.003,0.015,0.019,0.046,-0.200,-0.200,-0.200,0.015,0.019,0.046,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.160,69.631,152.113,97.882
5.816,-0.023,-0.029,-0.067,0.003,0.015,0.019,0.046,-0.200,-0.200,-0.200,0.015,0.019,0.046,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.185,69.621,152.084,97.875
5.826,-0.023,-0.028,-0.067,0.002,0.015,0.019,0.045,-0.200,-0.200,-0.200,0.015,0.019,0.045,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.211,69.610,152.057,97.867
5.836,-0.023,-0.028,-0.066,0.002,0.015,0.019,0.045,-0.200,-0.200,-0.200,0.015,0.019,0.045,0.000,0.000,0.000,0.205,0.206,0.214,0.200,0.200,0.200,76.236,69.599,152.029,97.860
5.846,-0.023,-0.028,-0.066,0.002,0.015,0.019,0.045,-0.200,-0.200,-0.200,0.015,0.019,0.045,0.000,0.000,0.000,0.205,0.206,0.213,0.200,0.200,0.200,76.261,69.588,152.002,97.853
5.856,-0.023,-0.028,-0.065,0.002,0.015,0.019,0.044,-0.200,-0.200,-0.200,0.015,0.019,0.044,0.000,0.000,0.000,0.205,0.206,0.213,0.200,0.200,0.200,76.286,69.578,151.974,97.846
5.866,-0.023,-0.027,-0.065,0.002,0.015,0.018,0.044,-0.200,-0.200,-0.200,0.015,0.018,0.044,0.000,0.000,0.000,0.205,0.206,0.213,0.200,0.200,0.200,76.311,69.567,151.947,97.838
5.876,-0.022,-0.027,-0.064,0.002,0.015,0.018,0.044,-0.200,-0.200,-0.200,0.015,0.018,0.044,0.000,0.000,0.000,0.205,0.206,0.213,0.200,0.200,0.200,76.335,69.557,151.921,97.831
5.886,-0.022,-0.027,-0.064,0.002,0.014,0.018,0.043,-0.200,-0.200,-0.200,0.014,0.018,0.043,0.000,0.000,0.000,0.205,0.206,0.213,0.200,0.200,0.200,76.359,69.546,151.894,97.824
5.896,-0.022,-0.027,-0.063,0.002,0.014,0.018,0.043,-0.200,-0.200,-0.200,0.014,0.018,0.043,0.000,0.000,0.000,0.205,0.205,0.213,0.200,0.200,0.200,76.384,69.536,151.868,97.817
5.906,-0.022,-0.027,-0.063,0.002,0.014,0.018,0.043,-0.200,-0.200,-0.200,0.014,0.018,0.043,0.000,0.000,0.000,0.205,0.205,0.213,0.200,0.200,0.200,76.407,69.526,151.842,97.810
5.916,-0.022,-0.026,-0.062,0.002,0.014,0.018,0.042,-0.200,-0.200,-0.200,0.014,0.018,0.042,0.000,0.000,0.000,0.205,0.205,0.213,0.200,0.200,0.200,76.431,69.515,151.816,97.804
5.926,-0.021,-0.026,-0.062,0.002,0.014,0.017,0.042,-0.200,-0.200,-0.200,0.014,0.017,0.042,0.000,0.000,0.000,0.204,0.205,0.213,0.200,0.200,0.200,76.455,69.505,151.790,97.797
5.936,-0.021,-0.026,-0.061,0.002,0.014,0.017,0.042,-0.200,-0.200,-0.200,0.014,0.017,0.042,0.000,0.000,0.000,0.204,0.205,0.213,0.200,0.200,0.200,76.478,69.495,151.764,97.790
5.946,-0.021,-0.026,-0.061,0.002,0.014,0.017,0.041,-0.200,-0.200,-0.200,0.014,0.017,0.041,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.501,69.485,151.739,97.783
5.956,-0.021,-0.025,-0.060,0.002,0.014,0.017,0.041,-0.200,-0.200,-0.200,0.014,0.017,0.041,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.524,69.476,151.714,97.777
5.966,-0.021,-0.025,-0.060,0.002,0.014,0.017,0.041,-0.200,-0.200,-0.200,0.014,0.017,0.041,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.547,69.466,151.689,97.770
5.976,-0.021,-0.025,-0.059,0.002,0.013,0.017,0.040,-0.200,-0.200,-0.200,0.013,0.017,0.040,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.570,69.456,151.664,97.764
5.986,-0.020,-0.025,-0.059,0.002,0.013,0.017,0.040,-0.200,-0.200,-0.200,0.013,0.017,0.040,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.592,69.446,151.640,97.757
5.996,-0.020,-0.025,-0.059,0.002,0.013,0.016,0.040,-0.200,-0.200,-0.200,0.013,0.016,0.040,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.615,69.437,151.615,97.751
6.006,-0.020,-0.024,-0.058,0.002,0.013,0.016,0.039,-0.200,-0.200,-0.200,0.013,0.016,0.039,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.637,69.427,151.591,97.745
6.016,-0.020,-0.024,-0.058,0.002,0.013,0.016,0.039,-0.200,-0.200,-0.200,0.013,0.016,0.039,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.659,69.418,151.567,97.738
6.026,-0.020,-0.024,-0.057,0.002,0.013,0.016,0.039,-0.200,-0.200,-0.200,0.013,0.016,0.039,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.681,69.409,151.544,97.732
6.036,-0.020,-0.024,-0.057,0.002,0.013,0.016,0.039,-0.200,-0.200,-0.200,0.013,0.016,0.039,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.702,69.399,151.520,97.726
6.046,-0.019,-0.024,-0.056,0.002,0.013,0.016,0.038,-0.200,-0.200,-0.200,0.013,0.016,0.038,0.000,0.000,0.000,0.204,0.205,0.212,0.200,0.200,0.200,76.724,69.390,151.497,97.720
6.056,-0.019,-0.023,-0.056,0.002,0.013,0.016,0.038,-0.200,-0.200,-0.200,0.013,0.016,0.038,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.745,69.381,151.473,97.714
6.066,-0.019,-0.023,-0.055,0.002,0.012,0.016,0.038,-0.200,-0.200,-0.200,0.012,0.016,0.038,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.766,69.372,151.450,97.708
6.076,-0.019,-0.023,-0.055,0.002,0.012,0.015,0.037,-0.200,-0.200,-0.200,0.012,0.015,0.037,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.787,69.363,151.428,97.702
6.086,-0.019,-0.023,-0.055,0.002,0.012,0.015,0.037,-0.200,-0.200,-0.200,0.012,0.015,0.037,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.808,69.354,151.405,97.696
6.096,-0.019,-0.023,-0.054,0.002,0.012,0.015,0.037,-0.200,-0.200,-0.200,0.012,0.015,0.037,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.828,69.345,151.383,97.690
6.106,-0.018,-0.022,-0.054,0.002,0.012,0.015,0.036,-0.200,-0.200,-0.200,0.012,0.015,0.036,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.849,69.336,151.360,97.684
6.116,-0.018,-0.022,-0.053,0.002,0.012,0.015,0.036,-0.200,-0.200,-0.200,0.012,0.015,0.036,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.869,69.328,151.338,97.679
6.126,-0.018,-0.022,-0.053,0.002,0.012,0.015,0.036,-0.200,-0.200,-0.200,0.012,0.015,0.036,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.889,69.319,151.316,97.673
6.136,-0.018,-0.022,-0.052,0.002,0.012,0.015,0.036,-0.200,-0.200,-0.200,0.012,0.015,0.036,0.000,0.000,0.000,0.204,0.205,0.211,0.200,0.200,0.200,76.909,69.310,151.294,97.667
6.146,-0.018,-0.022,-0.052,0.001,0.012,0.015,0.035,-0.200,-0.200,-0.200,0.012,0.015,0.035,0.000,0.000,0.000,0.204,0.204,0.211,0.200,0.200,0.200,76.929,69.302,151.273,97.662
6.156,-0.018,-0.022,-0.052,0.001,0.012,0.014,0.035,-0.200,-0.200,-0.200,0.012,0.014,0.035,0.000,0.000,0.000,0.204,0.204,0.211,0.200,0.200,0.200,76.949,69.293,151.251,97.656
6.166,-0.018,-0.021,-0.051,0.001,0.011,0.014,0.035,-0.200,-0.200,-0.200,0.011,0.014,0.035,0.000,0.000,0.000,0.204,0.204,0.210,0.200,0.200,0.200,76.968,69.285,151.230,97.651
6.176,-0.017,-0.021,-0.051,0.001,0.011,0.014,0.034,-0.200,-0.200,-0.200,0.011,0.014,0.034,0.000,0.000,0.000,0.204,0.204,0.210,0.200,0.200,0.200,76.988,69.277,151.209,97.645
6.186,-0.017,-0.021,-0.050,0.001,0.011,0.014,0.034,-0.200,-0.200,-0.200,0.011,0.014,0.034,0.000,0.000,0.000,0.204,0.204,0.210,0.200,0.200,0.200,77.007,69.268,151.188,97.640
6.196,-0.017,-0.021,-0.050,0.001,0.011,0.014,0.034,-0.200,-0.200,-0.200,0.011,0.014,0.034,0.000,0.000,0.000,0.204,0.204,0.210,0.200,0.200,0.200,77.026,69.260,151.168,97.634
6.206,-0.017,-0.021,-0.050,0.001,0.011,0.014,0.034,-0.200,-0.200,-0.200,0.011,0.014,0.034,0.000,0.000,0.000,0.204,0.204,0.210,0.200,0.200,0.200,77.045,69.252,151.147,97.629
6.216,-0.017,-0.021,-0.049,0.001,0.011,0.014,0.033,-0.200,-0.200,-0.200,0.011,0.014,0.033,0.000,0.000,0.000,0.204,0.204,0.210,0.200,0.200,0.200,77.064,69.244,151.127,97.624
6.226,-0.017,-0.020,-0.049,0.001,0.011,0.014,0.033,-0.200,-0.200,-0.200,0.011,0.014,0.033,0.000,0.000,0.000,0.204,0.204,0.210,0.200,0.200,0.200,77.083,69.236,151.106,97.619
6.236,-0.017,-0.020,-0.048,0.001,0.011,0.013,0.033,-0.200,-0.200,-0.200,0.011,0.013,0.033,0.000,0.000,0.000,0.203,0.204,0.210,0.200,0.200,0.200,77.101,69.228,151.086,97.613
6.246,-0.016,-0.020,-0.048,0.001,0.011,0.013,0.033,-0.200,-0.200,-0.200,0.011,0.013,0.033,0.000,0.000,0.000,0.203,0.204,0.210,0.200,0.200,0.200,77.119,69.220,151.066,97.608
6.256,-0.016,-0.020,-0.048,0.001,0.011,0.013,0.032,-0.200,-0.200,-0.200,0.011,0.013,0.032,0.000,0.000,0.000,0.203,0.204,0.210,0.200,0.200,0.200,77.138,69.212,151.047,97.603
6.266,-0.016,-0.020,-0.047,0.001,0.011,0.013,0.032,-0.200,-0.200,-0.200,0.011,0.013,0.032,0.000,0.000,0.000,0.203,0.204,0.210,0.200,0.200,0.200,77.156,69.205,151.027,97.598
6.276,-0.016,-0.020,-0.047,0.001,0.010,0.013,0.032,-0.200,-0.200,-0.200,0.010,0.013,0.032,0.000,0.000,0.000,0.203,0.204,0.210,0.200,0.200,0.200,77.174,69.197,151.007,97.593
6.286,-0.016,-0.019,-0.047,0.001,0.010,0.013,0.032,-0.200,-0.200,-0.200,0.010,0.013,0.032,0.000,0.000,0.000,0.203,0.204,0.210,0.200,0.200,0.200,77.191,69.189,150.988,97.588
6.296,-0.016,-0.019,-0.046,0.001,0.010,0.013,0.031,-0.200,-0.200,-0.200,0.010,0.013,0.031,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.209,69.182,150.969,97.583
6.306,-0.016,-0.019,-0.046,0.001,0.010,0.013,0.031,-0.200,-0.200,-0.200,0.010,0.013,0.031,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.227,69.174,150.950,97.579
6.316,-0.015,-0.019,-0.046,0.001,0.010,0.013,0.031,-0.200,-0.200,-0.200,0.010,0.013,0.031,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.244,69.167,150.931,97.574
6.326,-0.015,-0.019,-0.045,0.001,0.010,0.013,0.031,-0.200,-0.200,-0.200,0.010,0.013,0.031,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.261,69.159,150.912,97.569
6.336,-0.015,-0.019,-0.045,0.001,0.010,0.012,0.030,-0.200,-0.200,-0.200,0.010,0.012,0.030,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.278,69.152,150.894,97.564
6.346,-0.015,-0.018,-0.044,0.001,0.010,0.012,0.030,-0.200,-0.200,-0.200,0.010,0.012,0.030,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.295,69.144,150.875,97.559
6.356,-0.015,-0.018,-0.044,0.001,0.010,0.012,0.030,-0.200,-0.200,-0.200,0.010,0.012,0.030,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.312,69.137,150.857,97.555
6.366,-0.015,-0.018,-0.044,0.001,0.010,0.012,0.030,-0.200,-0.200,-0.200,0.010,0.012,0.030,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.329,69.130,150.839,97.550
6.376,-0.015,-0.018,-0.043,0.001,0.010,0.012,0.029,-0.200,-0.200,-0.200,0.010,0.012,0.029,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.345,69.123,150.821,97.546
6.386,-0.015,-0.018,-0.043,0.001,0.010,0.012,0.029,-0.200,-0.200,-0.200,0.010,0.012,0.029,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.362,69.116,150.803,97.541
6.396,-0.014,-0.018,-0.043,0.001,0.009,0.012,0.029,-0.200,-0.200,-0.200,0.009,0.012,0.029,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.378,69.109,150.786,97.537
6.406,-0.014,-0.018,-0.042,0.001,0.009,0.012,0.029,-0.200,-0.200,-0.200,0.009,0.012,0.029,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.394,69.102,150.768,97.532
6.416,-0.014,-0.017,-0.042,0.001,0.009,0.012,0.029,-0.200,-0.200,-0.200,0.009,0.012,0.029,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.411,69.095,150.751,97.528
6.426,-0.014,-0.017,-0.042,0.001,0.009,0.012,0.028,-0.200,-0.200,-0.200,0.009,0.012,0.028,0.000,0.000,0.000,0.203,0.204,0.209,0.200,0.200,0.200,77.426,69.088,150.733,97.523
6.436,-0.014,-0.017,-0.041,0.001,0.009,0.011,0.028,-0.200,-0.200,-0.200,0.009,0.011,0.028,0.000,0.000,0.000,0.203,0.204,0.208,0.200,0.200,0.200,77.442,69.081,150.716,97.519
6.446,-0.014,-0.017,-0.041,0.001,0.009,0.011,0.028,-0.200,-0.200,-0.200,0.009,0.011,0.028,0.000,0.000,0.000,0.203,0.204,0.208,0.200,0.200,0.200,77.458,69.074,150.699,97.515
6.456,-0.014,-0.017,-0.041,0.001,0.009,0.011,0.028,-0.200,-0.200,-0.200,0.009,0.011,0.028,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.474,69.068,150.682,97.510
6.466,-0.014,-0.017,-0.040,0.001,0.009,0.011,0.027,-0.200,-0.200,-0.200,0.009,0.011,0.027,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.489,69.061,150.666,97.506
6.476,-0.014,-0.017,-0.040,0.001,0.009,0.011,0.027,-0.200,-0.200,-0.200,0.009,0.011,0.027,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.504,69.054,150.649,97.502
6.486,-0.013,-0.016,-0.040,0.001,0.009,0.011,0.027,-0.200,-0.200,-0.200,0.009,0.011,0.027,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.520,69.048,150.633,97.498
6.496,-0.013,-0.016,-0.040,0.001,0.009,0.011,0.027,-0.200,-0.200,-0.200,0.009,0.011,0.027,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.535,69.041,150.616,97.494
6.507,-0.013,-0.016,-0.039,0.001,0.009,0.011,0.027,-0.200,-0.200,-0.200,0.009,0.011,0.027,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.550,69.035,150.600,97.490
6.517,-0.013,-0.016,-0.039,0.001,0.009,0.011,0.026,-0.200,-0.200,-0.200,0.009,0.011,0.026,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.565,69.028,150.584,97.486
6.527,-0.013,-0.016,-0.039,0.001,0.008,0.011,0.026,-0.200,-0.200,-0.200,0.008,0.011,0.026,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.579,69.022,150.568,97.482
6.537,-0.013,-0.016,-0.038,0.001,0.008,0.011,0.026,-0.200,-0.200,-0.200,0.008,0.011,0.026,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.594,69.016,150.552,97.478
6.547,-0.013,-0.016,-0.038,0.001,0.008,0.010,0.026,-0.200,-0.200,-0.200,0.008,0.010,0.026,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.608,69.009,150.537,97.474
6.557,-0.013,-0.016,-0.038,0.001,0.008,0.010,0.026,-0.200,-0.200,-0.200,0.008,0.010,0.026,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.623,69.003,150.521,97.470
6.567,-0.013,-0.015,-0.037,0.001,0.008,0.010,0.025,-0.200,-0.200,-0.200,0.008,0.010,0.025,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.637,68.997,150.506,97.466
6.577,-0.012,-0.015,-0.037,0.001,0.008,0.010,0.025,-0.200,-0.200,-0.200,0.008,0.010,0.025,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.651,68.991,150.490,97.462
6.587,-0.012,-0.015,-0.037,0.001,0.008,0.010,0.025,-0.200,-0.200,-0.200,0.008,0.010,0.025,0.000,0.000,0.000,0.203,0.203,0.208,0.200,0.200,0.200,77.665,68.985,150.475,97.458
6.597,-0.012,-0.015,-0.037,0.001,0.008,0.010,0.025,-0.200,-0.200,-0.200,0.008,0.010,0.025,0.000,0.000,0.000,0.203,0.203,0.207,0.200,0.200,0.200,77.679,68.979,150.460,97.454
6.607,-0.012,-0.015,-0.036,0.001,0.008,0.010,0.025,-0.200,-0.200,-0.200,0.008,0.010,0.025,0.000,0.000,0.000,0.203,0.203,0.207,0.200,0.200,0.200,77.693,68.973,150.445,97.451
6.617,-0.012,-0.015,-0.036,0.001,0.008,0.010,0.024,-0.200,-0.200,-0.200,0.008,0.010,0.024,0.000,0.000,0.000,0.203,0.203,0.207,0.200,0.200,0.200,77.707,68.967,150.430,97.447
6.627,-0.012,-0.015,-0.036,0.001,0.008,0.010,0.024,-0.200,-0.200,-0.200,0.008,0.010,0.024,0.000,0.000,0.000,0.203,0.203,0.207,0.200,0.200,0.200,77.721,68.961,150.415,97.443
6.637,-0.012,-0.015,-0.035,0.001,0.008,0.010,0.024,-0.200,-0.200,-0.200,0.008,0.010,0.024,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.734,68.955,150.401,97.439
6.647,-0.012,-0.014,-0.035,0.001,0.008,0.010,0.024,-0.200,-0.200,-0.200,0.008,0.010,0.024,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.748,68.949,150.386,97.436
6.657,-0.012,-0.014,-0.035,0.001,0.008,0.010,0.024,-0.200,-0.200,-0.200,0.008,0.010,0.024,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.761,68.943,150.372,97.432
6.667,-0.012,-0.014,-0.035,0.001,0.008,0.009,0.023,-0.200,-0.200,-0.200,0.008,0.009,0.023,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.774,68.938,150.358,97.429
6.677,-0.011,-0.014,-0.034,0.001,0.007,0.009,0.023,-0.200,-0.200,-0.200,0.007,0.009,0.023,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.787,68.932,150.343,97.425
6.687,-0.011,-0.014,-0.034,0.001,0.007,0.009,0.023,-0.200,-0.200,-0.200,0.007,0.009,0.023,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.800,68.926,150.329,97.422
6.697,-0.011,-0.014,-0.034,0.001,0.007,0.009,0.023,-0.200,-0.200,-0.200,0.007,0.009,0.023,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.813,68.921,150.315,97.418
6.707,-0.011,-0.014,-0.033,0.001,0.007,0.009,0.023,-0.200,-0.200,-0.200,0.007,0.009,0.023,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.826,68.915,150.302,97.415
6.717,-0.011,-0.014,-0.033,0.001,0.007,0.009,0.023,-0.200,-0.200,-0.200,0.007,0.009,0.023,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.839,68.910,150.288,97.411
6.727,-0.011,-0.014,-0.033,0.001,0.007,0.009,0.022,-0.200,-0.200,-0.200,0.007,0.009,0.022,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.851,68.904,150.274,97.408
6.737,-0.011,-0.013,-0.033,0.001,0.007,0.009,0.022,-0.200,-0.200,-0.200,0.007,0.009,0.022,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.864,68.899,150.261,97.405
6.747,-0.011,-0.013,-0.032,0.001,0.007,0.009,0.022,-0.200,-0.200,-0.200,0.007,0.009,0.022,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.876,68.893,150.247,97.401
6.757,-0.011,-0.013,-0.032,0.001,0.007,0.009,0.022,-0.200,-0.200,-0.200,0.007,0.009,0.022,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.889,68.888,150.234,97.398
6.767,-0.011,-0.013,-0.032,0.001,0.007,0.009,0.022,-0.200,-0.200,-0.200,0.007,0.009,0.022,0.000,0.000,0.000,0.202,0.203,0.207,0.200,0.200,0.200,77.901,68.883,150.221,97.395
6.777,-0.011,-0.013,-0.032,0.001,0.007,0.009,0.022,-0.200,-0.200,-0.200,0.007,0.009,0.022,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.913,68.878,150.208,97.391
6.787,-0.010,-0.013,-0.031,0.001,0.007,0.009,0.021,-0.200,-0.200,-0.200,0.007,0.009,0.021,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.925,68.872,150.195,97.388
6.797,-0.010,-0.013,-0.031,0.001,0.007,0.009,0.021,-0.200,-0.200,-0.200,0.007,0.009,0.021,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.937,68.867,150.182,97.385
6.807,-0.010,-0.013,-0.031,0.001,0.007,0.008,0.021,-0.200,-0.200,-0.200,0.007,0.008,0.021,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.949,68.862,150.169,97.382
6.817,-0.010,-0.013,-0.031,0.001,0.007,0.008,0.021,-0.200,-0.200,-0.200,0.007,0.008,0.021,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.961,68.857,150.157,97.379
6.827,-0.010,-0.012,-0.030,0.001,0.007,0.008,0.021,-0.200,-0.200,-0.200,0.007,0.008,0.021,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.972,68.852,150.144,97.376
6.837,-0.010,-0.012,-0.030,0.000,0.007,0.008,0.021,-0.200,-0.200,-0.200,0.007,0.008,0.021,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.984,68.847,150.131,97.372
6.847,-0.010,-0.012,-0.030,0.000,0.006,0.008,0.020,-0.200,-0.200,-0.200,0.006,0.008,0.020,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,77.995,68.842,150.119,97.369
6.857,-0.010,-0.012,-0.030,0.000,0.006,0.008,0.020,-0.200,-0.200,-0.200,0.006,0.008,0.020,0.000,0.000,0.000,0.202,0.203,0.206,0.200,0.200,0.200,78.007,68.837,150.107,97.366
6.867,-0.010,-0.012,-0.030,0.000,0.006,0.008,0.020,-0.200,-0.200,-0.200,0.006,0.008,0.020,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.018,68.832,150.095,97.363
6.877,-0.010,-0.012,-0.029,0.000,0.006,0.008,0.020,-0.200,-0.200,-0.200,0.006,0.008,0.020,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.029,68.827,150.083,97.360
6.887,-0.010,-0.012,-0.029,0.000,0.006,0.008,0.020,-0.200,-0.200,-0.200,0.006,0.008,0.020,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.040,68.822,150.071,97.357
6.897,-0.010,-0.012,-0.029,0.000,0.006,0.008,0.020,-0.200,-0.200,-0.200,0.006,0.008,0.020,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.051,68.817,150.059,97.354
6.907,-0.009,-0.012,-0.029,0.000,0.006,0.008,0.019,-0.200,-0.200,-0.200,0.006,0.008,0.019,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.062,68.813,150.047,97.352
