NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
5.266214908034849707e-01,1.576839076345395085e-04
5.275895450145208221e-01,1.570767128595913417e-04
5.285575992255566735e-01,1.562566681154215105e-04
5.295256534365924139e-01,1.556139183352119948e-04
5.304937076476282654e-01,1.550535316639469114e-04
5.314617618586641168e-01,1.543078854112093145e-04
5.324298160696998572e-01,1.535657136729853573e-04
5.333978702807357086e-01,1.529413000527331192e-04
5.343659244917715601e-01,1.523400223664424604e-04
5.353339787028074115e-01,1.515923778443605983e-04
5.363020329138431519e-01,1.509867345417631966e-04
5.372700871248790033e-01,1.503997274679894471e-04
5.382381413359148548e-01,1.495817493097781824e-04
5.392061955469505952e-01,1.489331839638349342e-04
5.401742497579864466e-01,1.480108807729477269e-04
5.411423039690222980e-01,1.473752851309560003e-04
5.421103581800580384e-01,1.467961775212472497e-04
5.430784123910938899e-01,1.461383209167863115e-04
5.440464666021297413e-01,1.455304908436963604e-04
5.450145208131655927e-01,1.447475801396037030e-04
5.459825750242013331e-01,1.439941679635106035e-04
5.469506292352371846e-01,1.433989731712548830e-04
5.479186834462730360e-01,1.426723668999415999e-04
5.488867376573087764e-01,1.420103324770140231e-04
5.498547918683446278e-01,1.415007166146055979e-04
5.508228460793804793e-01,1.409832408222162423e-04
5.517909002904162197e-01,1.403750513538420876e-04
5.527589545014520711e-01,1.397086216094815781e-04
5.537270087124879225e-01,1.390844240776377102e-04
5.546950629235236629e-01,1.385509593705354402e-04
5.556631171345595144e-01,1.380936909450071763e-04
5.566311713455953658e-01,1.374132991209371603e-04
5.575992255566312172e-01,1.368187793677368277e-04
5.585672797676669576e-01,1.362781757819063228e-04
5.595353339787028091e-01,1.358507477383637350e-04
5.605033881897386605e-01,1.354220642446295870e-04
5.614714424007744009e-01,1.348087361861755658e-04
5.624394966118102523e-01,1.342655573966558525e-04
5.634075508228461038e-01,1.338341297437121318e-04
5.643756050338818442e-01,1.332438940122060737e-04
5.653436592449176956e-01,1.326977468762256676e-04
5.663117134559535470e-01,1.321923143820771178e-04
5.672797676669893985e-01,1.314679635528649855e-04
5.682478218780251389e-01,1.309032340286490025e-04
5.692158760890609903e-01,1.302505956465890402e-04
5.701839303000968417e-01,1.296458042267314710e-04
5.711519845111325822e-01,1.290353120913562851e-04
5.721200387221684336e-01,1.283552113791565558e-04
5.730880929332042850e-01,1.278545920892446572e-04
