NORMALIZED_TIME, INERTIAL_X, INERTIAL_Y, INERTIAL_Z, ASTEROID_X, ASTEROID_Y, ASTEROID_Z, RADIUS
 0.565, 1.362,-0.068,-0.801,-1.169, 0.701,-0.801, 1.581
 0.565, 1.365,-0.061,-0.791,-1.175, 0.698,-0.791, 1.579
 0.565, 1.369,-0.055,-0.781,-1.181, 0.694,-0.781, 1.577
 0.565, 1.372,-0.048,-0.771,-1.187, 0.690,-0.771, 1.575
 0.565, 1.376,-0.041,-0.761,-1.193, 0.687,-0.761, 1.573
 0.565, 1.380,-0.035,-0.751,-1.199, 0.683,-0.751, 1.571
 0.565, 1.383,-0.028,-0.741,-1.205, 0.680,-0.741, 1.569
 0.565, 1.387,-0.022,-0.730,-1.211, 0.676,-0.730, 1.568
 0.565, 1.391,-0.015,-0.719,-1.217, 0.673,-0.719, 1.566
 0.565, 1.394,-0.009,-0.709,-1.223, 0.669,-0.709, 1.564
 0.565, 1.398,-0.002,-0.698,-1.229, 0.666,-0.698, 1.563
 0.565, 1.402, 0.004,-0.687,-1.236, 0.662,-0.687, 1.561
 0.565, 1.406, 0.011,-0.676,-1.242, 0.659,-0.676, 1.560
 0.566, 1.409, 0.017,-0.665,-1.248, 0.656,-0.665, 1.558
 0.566, 1.413, 0.024,-0.653,-1.254, 0.653,-0.653, 1.557
 0.566, 1.417, 0.030,-0.642,-1.260, 0.649,-0.642, 1.556
 0.566, 1.421, 0.036,-0.631,-1.266, 0.646,-0.631, 1.555
 0.566, 1.425, 0.042,-0.620,-1.272, 0.643,-0.620, 1.554
 0.566, 1.428, 0.049,-0.609,-1.278, 0.640,-0.609, 1.553
 0.566, 1.432, 0.055,-0.597,-1.284, 0.637,-0.597, 1.553
 0.566, 1.436, 0.061,-0.586,-1.290, 0.634,-0.586, 1.552
 0.566, 1.439, 0.067,-0.575,-1.295, 0.631,-0.575, 1.551
 0.566, 1.443, 0.073,-0.564,-1.301, 0.628,-0.564, 1.551
 0.566, 1.447, 0.079,-0.553,-1.307, 0.625,-0.553, 1.551
 0.566, 1.450, 0.084,-0.542,-1.313, 0.622,-0.542, 1.550
 0.566, 1.454, 0.090,-0.531,-1.318, 0.620,-0.531, 1.550
 0.566, 1.457, 0.096,-0.520,-1.324, 0.617,-0.520, 1.550
 0.566, 1.461, 0.101,-0.509,-1.329, 0.614,-0.509, 1.550
 0.567, 1.464, 0.107,-0.498,-1.335, 0.612,-0.498, 1.550
 0.567, 1.468, 0.112,-0.487,-1.340, 0.609,-0.487, 1.551
 0.567, 1.471, 0.118,-0.476,-1.346, 0.607,-0.476, 1.551
 0.567, 1.475, 0.123,-0.466,-1.351, 0.604,-0.466, 1.551
 0.567, 1.478, 0.128,-0.455,-1.356, 0.602,-0.455, 1.552
 0.567, 1.481, 0.133,-0.445,-1.361, 0.600,-0.445, 1.552
 0.567, 1.485, 0.138,-0.435,-1.366, 0.597,-0.435, 1.553
 0.567, 1.488, 0.143,-0.424,-1.371, 0.595,-0.424, 1.554
 0.567, 1.491, 0.148,-0.414,-1.376, 0.593,-0.414, 1.555
 0.567, 1.494, 0.153,-0.404,-1.381, 0.591,-0.404, 1.555
 0.567, 1.497, 0.158,-0.395,-1.385, 0.589,-0.395, 1.556
 0.567, 1.500, 0.163,-0.385,-1.390, 0.587,-0.385, 1.557
 0.567, 1.503, 0.167,-0.375,-1.395, 0.585,-0.375, 1.558
 0.567, 1.506, 0.172,-0.366,-1.399, 0.583,-0.366, 1.559
 0.567, 1.509, 0.176,-0.356,-1.404, 0.581,-0.356, 1.560
 0.568, 1.512, 0.180,-0.347,-1.408, 0.579,-0.347, 1.562
 0.568, 1.514, 0.185,-0.338,-1.412, 0.577,-0.338, 1.563
 0.568, 1.517, 0.189,-0.329,-1.416, 0.576,-0.329, 1.564
 0.568, 1.520, 0.193,-0.321,-1.420, 0.574,-0.321, 1.565
 0.568, 1.522, 0.197,-0.312,-1.425, 0.572,-0.312, 1.567
 0.568, 1.525, 0.201,-0.303,-1.428, 0.571,-0.303, 1.568
 0.568, 1.528, 0.205,-0.295,-1.432, 0.569,-0.295, 1.569
 0.568, 1.530, 0.209,-0.287,-1.436, 0.568,-0.287, 1.571
 0.568, 1.532, 0.212,-0.279,-1.440, 0.566,-0.279, 1.572
 0.568, 1.535, 0.216,-0.271,-1.443, 0.565,-0.271, 1.573
 0.568, 1.537, 0.220,-0.263,-1.447, 0.563,-0.263, 1.575
 0.568, 1.539, 0.223,-0.256,-1.450, 0.562,-0.256, 1.576
 0.568, 1.542, 0.227,-0.248,-1.454, 0.561,-0.248, 1.578
 0.568, 1.544, 0.230,-0.241,-1.457, 0.560,-0.241, 1.579
 0.568, 1.546, 0.233,-0.234,-1.460, 0.558,-0.234, 1.581
 0.569, 1.548, 0.236,-0.227,-1.463, 0.557,-0.227, 1.582
 0.569, 1.550, 0.240,-0.220,-1.466, 0.556,-0.220, 1.584
 0.569, 1.552, 0.243,-0.213,-1.469, 0.555,-0.213, 1.585
 0.569, 1.554, 0.246,-0.207,-1.472, 0.554,-0.207, 1.586
 0.569, 1.555, 0.249,-0.200,-1.475, 0.553,-0.200, 1.588
 0.569, 1.557, 0.251,-0.194,-1.478, 0.552,-0.194, 1.589
 0.569, 1.559, 0.254,-0.188,-1.480, 0.551,-0.188, 1.591
 0.569, 1.561, 0.257,-0.182,-1.483, 0.550,-0.182, 1.592
 0.569, 1.562, 0.260,-0.176,-1.485, 0.549,-0.176, 1.593
 0.569, 1.564, 0.262,-0.171,-1.488, 0.549,-0.171, 1.595
 0.569, 1.565, 0.265,-0.165,-1.490, 0.548,-0.165, 1.596
 0.569, 1.567, 0.267,-0.160,-1.492, 0.547,-0.160, 1.598
 0.569, 1.568, 0.270,-0.154,-1.495, 0.546,-0.154, 1.599
 0.569, 1.570, 0.272,-0.149,-1.497, 0.546,-0.149, 1.600
 0.569, 1.571, 0.274,-0.144,-1.499, 0.545,-0.144, 1.601
 0.570, 1.572, 0.276,-0.140,-1.501, 0.544,-0.140, 1.603
 0.570, 1.574, 0.279,-0.135,-1.503, 0.544,-0.135, 1.604
 0.570, 1.575, 0.281,-0.130,-1.505, 0.543,-0.130, 1.605
 0.570, 1.576, 0.283,-0.126,-1.506, 0.543,-0.126, 1.606
 0.570, 1.576, 0.285,-0.123,-1.508, 0.542,-0.123, 1.607
 0.570, 1.577, 0.287,-0.121,-1.509, 0.540,-0.121, 1.607
 0.570, 1.576, 0.289,-0.120,-1.509, 0.539,-0.120, 1.607
 0.570, 1.575, 0.291,-0.120,-1.509, 0.537,-0.120, 1.607
 0.570, 1.574, 0.294,-0.120,-1.509, 0.535,-0.120, 1.606
 0.570, 1.573, 0.296,-0.122,-1.509, 0.533,-0.122, 1.605
 0.570, 1.571, 0.298,-0.124,-1.508, 0.531,-0.124, 1.604
 0.570, 1.568, 0.301,-0.127,-1.507, 0.528,-0.127, 1.602
 0.570, 1.566, 0.303,-0.131,-1.506, 0.525,-0.131, 1.600
 0.570, 1.563, 0.306,-0.135,-1.504, 0.523,-0.135, 1.598
 0.570, 1.559, 0.308,-0.140,-1.502, 0.519,-0.140, 1.596
 0.571, 1.556, 0.310,-0.146,-1.500, 0.516,-0.146, 1.593
 0.571, 1.552, 0.313,-0.152,-1.498, 0.513,-0.152, 1.590
 0.571, 1.548, 0.315,-0.159,-1.495, 0.509,-0.159, 1.588
 0.571, 1.543, 0.318,-0.166,-1.493, 0.505,-0.166, 1.584
 0.571, 1.539, 0.320,-0.174,-1.490, 0.502,-0.174, 1.581
 0.571, 1.534, 0.323,-0.183,-1.486, 0.498,-0.183, 1.578
 0.571, 1.529, 0.325,-0.191,-1.483, 0.493,-0.191, 1.575
 0.571, 1.523, 0.328,-0.201,-1.480, 0.489,-0.201, 1.571
 0.571, 1.518, 0.330,-0.210,-1.476, 0.485,-0.210, 1.568
 0.571, 1.512, 0.333,-0.221,-1.472, 0.481,-0.221, 1.564
 0.571, 1.507, 0.335,-0.231,-1.468, 0.476,-0.231, 1.561
 0.571, 1.501, 0.338,-0.242,-1.464, 0.472,-0.242, 1.557
 0.571, 1.494, 0.340,-0.253,-1.460, 0.467,-0.253, 1.553
 0.571, 1.488, 0.343,-0.264,-1.455, 0.462,-0.264, 1.550
 0.571, 1.482, 0.345,-0.276,-1.451, 0.458,-0.276, 1.546
 0.572, 1.475, 0.348,-0.288,-1.446, 0.453,-0.288, 1.543
 0.572, 1.469, 0.350,-0.300,-1.442, 0.448,-0.300, 1.539
 0.572, 1.462, 0.352,-0.313,-1.437, 0.443,-0.313, 1.536
 0.572, 1.455, 0.355,-0.326,-1.432, 0.438,-0.326, 1.533
 0.572, 1.448, 0.357,-0.338,-1.427, 0.433,-0.338, 1.530
 0.572, 1.441, 0.360,-0.351,-1.423, 0.428,-0.351, 1.527
 0.572, 1.434, 0.362,-0.365,-1.418, 0.423,-0.365, 1.524
 0.572, 1.427, 0.364,-0.378,-1.412, 0.418,-0.378, 1.521
 0.572, 1.420, 0.367,-0.391,-1.407, 0.413,-0.391, 1.518
 0.572, 1.413, 0.369,-0.405,-1.402, 0.408,-0.405, 1.516
 0.572, 1.406, 0.371,-0.418,-1.397, 0.403,-0.418, 1.513
 0.572, 1.399, 0.373,-0.432,-1.392, 0.398,-0.432, 1.511
 0.572, 1.392, 0.376,-0.446,-1.387, 0.393,-0.446, 1.509
 0.572, 1.384, 0.378,-0.459,-1.382, 0.388,-0.459, 1.507
 0.572, 1.377, 0.380,-0.473,-1.376, 0.383,-0.473, 1.505
 0.573, 1.370, 0.382,-0.487,-1.371, 0.378,-0.487, 1.503
 0.573, 1.363, 0.384,-0.501,-1.366, 0.373,-0.501, 1.502
 0.573, 1.356, 0.386,-0.514,-1.361, 0.368,-0.514, 1.501
 0.573, 1.348, 0.389,-0.528,-1.355, 0.363,-0.528, 1.499
 0.573, 1.341, 0.391,-0.542,-1.350, 0.358,-0.542, 1.498
 0.573, 1.334, 0.393,-0.556,-1.345, 0.354,-0.556, 1.498
 0.573, 1.327, 0.395,-0.569,-1.340, 0.349,-0.569, 1.497
 0.573, 1.320, 0.397,-0.583,-1.335, 0.344,-0.583, 1.497
 0.573, 1.313, 0.399,-0.596,-1.330, 0.339,-0.596, 1.496
 0.573, 1.306, 0.401,-0.610,-1.325, 0.335,-0.610, 1.496
 0.573, 1.299, 0.402,-0.623,-1.319, 0.330,-0.623, 1.496
 0.573, 1.292, 0.404,-0.637,-1.314, 0.325,-0.637, 1.496
 0.573, 1.285, 0.406,-0.650,-1.309, 0.321,-0.650, 1.497
 0.573, 1.279, 0.408,-0.663,-1.304, 0.316,-0.663, 1.497
 0.573, 1.272, 0.410,-0.676,-1.300, 0.312,-0.676, 1.498
 0.574, 1.265, 0.412,-0.689,-1.295, 0.307,-0.689, 1.498
 0.574, 1.259, 0.413,-0.701,-1.290, 0.303,-0.701, 1.499
 0.574, 1.252, 0.415,-0.714,-1.285, 0.299,-0.714, 1.500
 0.574, 1.246, 0.417,-0.726,-1.280, 0.295,-0.726, 1.501
 0.574, 1.240, 0.418,-0.739,-1.276, 0.290,-0.739, 1.503
 0.574, 1.233, 0.420,-0.751,-1.271, 0.286,-0.751, 1.504
 0.574, 1.227, 0.422,-0.763,-1.267, 0.282,-0.763, 1.505
 0.574, 1.221, 0.423,-0.775,-1.262, 0.278,-0.775, 1.507
 0.574, 1.215, 0.425,-0.786,-1.258, 0.274,-0.786, 1.509
 0.574, 1.209, 0.426,-0.798,-1.253, 0.270,-0.798, 1.510
 0.574, 1.203, 0.428,-0.809,-1.249, 0.267,-0.809, 1.512
 0.574, 1.198, 0.429,-0.821,-1.245, 0.263,-0.821, 1.514
 0.574, 1.192, 0.431,-0.832,-1.241, 0.259,-0.832, 1.516
 0.574, 1.186, 0.432,-0.843,-1.237, 0.256,-0.843, 1.518
 0.574, 1.181, 0.434,-0.853,-1.232, 0.252,-0.853, 1.520
 0.575, 1.176, 0.435,-0.864,-1.228, 0.249,-0.864, 1.522
 0.575, 1.170, 0.436,-0.874,-1.225, 0.245,-0.874, 1.524
 0.575, 1.165, 0.438,-0.884,-1.221, 0.242,-0.884, 1.527
 0.575, 1.160, 0.439,-0.894,-1.217, 0.239,-0.894, 1.529
 0.575, 1.155, 0.440,-0.904,-1.213, 0.235,-0.904, 1.531
 0.575, 1.150, 0.441,-0.914,-1.210, 0.232,-0.914, 1.534
 0.575, 1.145, 0.443,-0.923,-1.206, 0.229,-0.923, 1.536
 0.575, 1.140, 0.444,-0.932,-1.203, 0.226,-0.932, 1.538
 0.575, 1.136, 0.445,-0.941,-1.199, 0.223,-0.941, 1.541
 0.575, 1.131, 0.446,-0.950,-1.196, 0.220,-0.950, 1.543
 0.575, 1.127, 0.447,-0.959,-1.193, 0.218,-0.959, 1.546
 0.575, 1.122, 0.448,-0.968,-1.189, 0.215,-0.968, 1.548
 0.575, 1.118, 0.449,-0.976,-1.186, 0.212,-0.976, 1.551
 0.575, 1.114, 0.450,-0.984,-1.183, 0.210,-0.984, 1.553
 0.575, 1.110, 0.452,-0.992,-1.180, 0.207,-0.992, 1.556
 0.576, 1.106, 0.453,-1.000,-1.177, 0.205,-1.000, 1.558
 0.576, 1.102, 0.454,-1.007,-1.174, 0.202,-1.007, 1.560
 0.576, 1.098, 0.455,-1.015,-1.172, 0.200,-1.015, 1.563
 0.576, 1.094, 0.455,-1.022,-1.169, 0.197,-1.022, 1.565
 0.576, 1.091, 0.456,-1.029,-1.166, 0.195,-1.029, 1.568
 0.576, 1.087, 0.457,-1.036,-1.164, 0.193,-1.036, 1.570
 0.576, 1.084, 0.458,-1.043,-1.161, 0.191,-1.043, 1.572
 0.576, 1.080, 0.459,-1.049,-1.159, 0.189,-1.049, 1.574
 0.576, 1.077, 0.460,-1.056,-1.156, 0.187,-1.056, 1.577
 0.576, 1.074, 0.461,-1.062,-1.154, 0.185,-1.062, 1.579
 0.576, 1.071, 0.462,-1.068,-1.152, 0.183,-1.068, 1.581
 0.576, 1.068, 0.462,-1.074,-1.149, 0.181,-1.074, 1.583
 0.576, 1.065, 0.463,-1.079,-1.147, 0.180,-1.079, 1.585
 0.576, 1.062, 0.464,-1.085,-1.145, 0.178,-1.085, 1.587
 0.576, 1.059, 0.465,-1.090,-1.143, 0.176,-1.090, 1.589
 0.577, 1.056, 0.466,-1.095,-1.141, 0.175,-1.095, 1.591
 0.577, 1.054, 0.466,-1.100,-1.139, 0.173,-1.100, 1.593
 0.577, 1.051, 0.467,-1.105,-1.137, 0.172,-1.105, 1.595
 0.577, 1.049, 0.468,-1.110,-1.136, 0.170,-1.110, 1.597
 0.577, 1.046, 0.468,-1.115,-1.134, 0.169,-1.115, 1.599
 0.577, 1.044, 0.469,-1.119,-1.132, 0.167,-1.119, 1.601
 0.577, 1.042, 0.470,-1.123,-1.131, 0.166,-1.123, 1.602
 0.577, 1.040, 0.470,-1.127,-1.129, 0.165,-1.127, 1.604
 0.577, 1.038, 0.471,-1.131,-1.128, 0.164,-1.131, 1.606
 0.577, 1.036, 0.471,-1.135,-1.126, 0.163,-1.135, 1.607
 0.577, 1.034, 0.471,-1.139,-1.125, 0.162,-1.139, 1.609
 0.577, 1.033, 0.471,-1.142,-1.123, 0.162,-1.142, 1.610
 0.577, 1.032, 0.470,-1.145,-1.122, 0.163,-1.145, 1.611
 0.577, 1.031, 0.469,-1.147,-1.121, 0.164,-1.147, 1.612
 0.577, 1.030, 0.468,-1.149,-1.120, 0.165,-1.149, 1.613
 0.578, 1.030, 0.466,-1.152,-1.118, 0.167,-1.152, 1.614
 0.578, 1.030, 0.464,-1.153,-1.117, 0.169,-1.153, 1.615
 0.578, 1.030, 0.462,-1.155,-1.116, 0.172,-1.155, 1.615
 0.578, 1.031, 0.460,-1.156,-1.115, 0.174,-1.156, 1.616
 0.578, 1.031, 0.457,-1.157,-1.114, 0.178,-1.157, 1.616
 0.578, 1.032, 0.454,-1.158,-1.113, 0.181,-1.158, 1.616
 0.578, 1.033, 0.450,-1.159,-1.112, 0.185,-1.159, 1.617
 0.578, 1.034, 0.447,-1.159,-1.111, 0.189,-1.159, 1.617
 0.578, 1.036, 0.443,-1.160,-1.110, 0.193,-1.160, 1.617
 0.578, 1.037, 0.439,-1.160,-1.109, 0.198,-1.160, 1.617
 0.578, 1.039, 0.435,-1.160,-1.108, 0.203,-1.160, 1.617
 0.578, 1.041, 0.431,-1.159,-1.107, 0.208,-1.159, 1.616
 0.578, 1.043, 0.426,-1.159,-1.106, 0.213,-1.159, 1.616
 0.578, 1.045, 0.422,-1.158,-1.106, 0.219,-1.158, 1.616
 0.578, 1.048, 0.417,-1.157,-1.105, 0.225,-1.157, 1.616
 0.579, 1.050, 0.412,-1.156,-1.104, 0.231,-1.156, 1.615
 0.579, 1.053, 0.407,-1.155,-1.103, 0.237,-1.155, 1.615
 0.579, 1.055, 0.402,-1.154,-1.103, 0.243,-1.154, 1.615
 0.579, 1.058, 0.396,-1.153,-1.102, 0.249,-1.153, 1.614
 0.579, 1.061, 0.391,-1.151,-1.101, 0.256,-1.151, 1.614
 0.579, 1.064, 0.386,-1.150,-1.101, 0.263,-1.150, 1.613
 0.579, 1.067, 0.380,-1.148,-1.100, 0.269,-1.148, 1.613
 0.579, 1.070, 0.374,-1.146,-1.099, 0.276,-1.146, 1.612
 0.579, 1.073, 0.369,-1.145,-1.099, 0.283,-1.145, 1.612
 0.579, 1.076, 0.363,-1.143,-1.098, 0.290,-1.143, 1.611
 0.579, 1.080, 0.357,-1.140,-1.098, 0.297,-1.140, 1.611
 0.579, 1.083, 0.351,-1.138,-1.097, 0.305,-1.138, 1.610
 0.579, 1.087, 0.345,-1.136,-1.097, 0.312,-1.136, 1.610
 0.579, 1.090, 0.340,-1.134,-1.096, 0.319,-1.134, 1.609
 0.579, 1.094, 0.334,-1.131,-1.096, 0.327,-1.131, 1.609
 0.580, 1.097, 0.328,-1.129,-1.095, 0.334,-1.129, 1.608
 0.580, 1.101, 0.322,-1.127,-1.095, 0.341,-1.127, 1.608
 0.580, 1.104, 0.316,-1.124,-1.094, 0.349,-1.124, 1.607
 0.580, 1.108, 0.310,-1.121,-1.094, 0.356,-1.121, 1.607
 0.580, 1.112, 0.304,-1.119,-1.094, 0.364,-1.119, 1.606
 0.580, 1.115, 0.298,-1.116,-1.093, 0.371,-1.116, 1.606
 0.580, 1.119, 0.292,-1.113,-1.093, 0.379,-1.113, 1.605
 0.580, 1.123, 0.286,-1.111,-1.093, 0.386,-1.111, 1.605
 0.580, 1.127, 0.280,-1.108,-1.092, 0.393,-1.108, 1.605
 0.580, 1.130, 0.275,-1.105,-1.092, 0.401,-1.105, 1.604
 0.580, 1.134, 0.269,-1.102,-1.092, 0.408,-1.102, 1.604
 0.580, 1.138, 0.263,-1.099,-1.091, 0.416,-1.099, 1.604
 0.580, 1.142, 0.257,-1.096,-1.091, 0.423,-1.096, 1.604
 0.580, 1.145, 0.252,-1.094,-1.091, 0.430,-1.094, 1.603
 0.580, 1.149, 0.246,-1.091,-1.091, 0.437,-1.091, 1.603
 0.581, 1.153, 0.240,-1.088,-1.090, 0.444,-1.088, 1.603
 0.581, 1.156, 0.235,-1.085,-1.090, 0.452,-1.085, 1.603
 0.581, 1.160, 0.229,-1.082,-1.090, 0.459,-1.082, 1.603
 0.581, 1.164, 0.224,-1.079,-1.090, 0.466,-1.079, 1.603
 0.581, 1.167, 0.219,-1.076,-1.090, 0.472,-1.076, 1.603
 0.581, 1.171, 0.213,-1.073,-1.089, 0.479,-1.073, 1.603
 0.581, 1.175, 0.208,-1.070,-1.089, 0.486,-1.070, 1.603
 0.581, 1.178, 0.203,-1.067,-1.089, 0.493,-1.067, 1.603
 0.581, 1.182, 0.198,-1.064,-1.089, 0.499,-1.064, 1.603
 0.581, 1.185, 0.193,-1.062,-1.089, 0.506,-1.062, 1.603
 0.581, 1.189, 0.188,-1.059,-1.089, 0.512,-1.059, 1.603
 0.581, 1.192, 0.183,-1.056,-1.089, 0.519,-1.056, 1.603
 0.581, 1.195, 0.179,-1.053,-1.088, 0.525,-1.053, 1.603
 0.581, 1.199, 0.174,-1.050,-1.088, 0.531,-1.050, 1.603
 0.581, 1.202, 0.169,-1.047,-1.088, 0.537,-1.047, 1.603
 0.582, 1.205, 0.165,-1.045,-1.088, 0.543,-1.045, 1.603
 0.582, 1.208, 0.160,-1.042,-1.088, 0.549,-1.042, 1.604
 0.582, 1.212, 0.156,-1.039,-1.088, 0.555,-1.039, 1.604
 0.582, 1.215, 0.152,-1.036,-1.088, 0.561,-1.036, 1.604
 0.582, 1.218, 0.148,-1.034,-1.088, 0.567,-1.034, 1.604
 0.582, 1.221, 0.143,-1.031,-1.088, 0.572,-1.031, 1.604
 0.582, 1.224, 0.139,-1.029,-1.088, 0.578,-1.029, 1.605
 0.582, 1.227, 0.135,-1.026,-1.088, 0.583,-1.026, 1.605
 0.582, 1.230, 0.132,-1.023,-1.088, 0.588,-1.023, 1.605
 0.582, 1.232, 0.128,-1.021,-1.088, 0.593,-1.021, 1.605
 0.582, 1.235, 0.124,-1.018,-1.088, 0.599,-1.018, 1.606
 0.582, 1.238, 0.121,-1.016,-1.088, 0.604,-1.016, 1.606
 0.582, 1.241, 0.117,-1.014,-1.088, 0.608,-1.014, 1.606
 0.582, 1.243, 0.114,-1.011,-1.087, 0.613,-1.011, 1.607
 0.582, 1.246, 0.110,-1.009,-1.087, 0.618,-1.009, 1.607
 0.583, 1.248, 0.107,-1.007,-1.087, 0.622,-1.007, 1.607
 0.583, 1.251, 0.104,-1.004,-1.087, 0.627,-1.004, 1.607
 0.583, 1.253, 0.101,-1.002,-1.087, 0.631,-1.002, 1.608
 0.583, 1.256, 0.098,-1.000,-1.087, 0.636,-1.000, 1.608
 0.583, 1.258, 0.095,-0.998,-1.087, 0.640,-0.998, 1.608
 0.583, 1.260, 0.092,-0.995,-1.087, 0.644,-0.995, 1.609
 0.583, 1.263, 0.090,-0.993,-1.088, 0.648,-0.993, 1.609
 0.583, 1.266, 0.087,-0.989,-1.088, 0.652,-0.989, 1.609
 0.583, 1.268, 0.084,-0.985,-1.089, 0.656,-0.985, 1.608
 0.583, 1.271, 0.082,-0.981,-1.090, 0.661,-0.981, 1.608
 0.583, 1.275, 0.079,-0.976,-1.090, 0.665,-0.976, 1.607
 0.583, 1.278, 0.077,-0.970,-1.092, 0.669,-0.970, 1.607
 0.583, 1.281, 0.075,-0.965,-1.093, 0.673,-0.965, 1.606
 0.583, 1.285, 0.073,-0.958,-1.094, 0.678,-0.958, 1.605
 0.583, 1.289, 0.071,-0.952,-1.096, 0.682,-0.952, 1.604
 0.584, 1.293, 0.069,-0.944,-1.097, 0.686,-0.944, 1.602
 0.584, 1.297, 0.067,-0.937,-1.099, 0.691,-0.937, 1.601
 0.584, 1.301, 0.065,-0.929,-1.101, 0.695,-0.929, 1.600
 0.584, 1.305, 0.063,-0.921,-1.103, 0.699,-0.921, 1.598
 0.584, 1.309, 0.061,-0.912,-1.105, 0.704,-0.912, 1.597
 0.584, 1.313, 0.060,-0.904,-1.108, 0.708,-0.904, 1.595
 0.584, 1.318, 0.058,-0.894,-1.110, 0.712,-0.894, 1.594
 0.584, 1.322, 0.056,-0.885,-1.112, 0.717,-0.885, 1.592
 0.584, 1.327, 0.055,-0.876,-1.115, 0.721,-0.876, 1.590
 0.584, 1.331, 0.054,-0.866,-1.117, 0.725,-0.866, 1.589
 0.584, 1.336, 0.052,-0.856,-1.120, 0.729,-0.856, 1.587
 0.584, 1.340, 0.051,-0.846,-1.123, 0.734,-0.846, 1.586
 0.584, 1.345, 0.050,-0.835,-1.126, 0.738,-0.835, 1.584
 0.584, 1.350, 0.049,-0.825,-1.129, 0.742,-0.825, 1.582
 0.584, 1.354, 0.048,-0.814,-1.131, 0.746,-0.814, 1.581
 0.585, 1.359, 0.047,-0.803,-1.134, 0.750,-0.803, 1.580
 0.585, 1.364, 0.046,-0.793,-1.137, 0.754,-0.793, 1.578
 0.585, 1.369, 0.045,-0.782,-1.140, 0.758,-0.782, 1.577
 0.585, 1.373, 0.044,-0.771,-1.144, 0.762,-0.771, 1.575
 0.585, 1.378, 0.043,-0.759,-1.147, 0.766,-0.759, 1.574
 0.585, 1.383, 0.042,-0.748,-1.150, 0.770,-0.748, 1.573
 0.585, 1.388, 0.042,-0.737,-1.153, 0.773,-0.737, 1.572
 0.585, 1.392, 0.041,-0.726,-1.156, 0.777,-0.726, 1.571
 0.585, 1.397, 0.041,-0.714,-1.159, 0.781,-0.714, 1.570
 0.585, 1.402, 0.040,-0.703,-1.163, 0.785,-0.703, 1.569
 0.585, 1.407, 0.040,-0.692,-1.166, 0.788,-0.692, 1.568
 0.585, 1.411, 0.039,-0.680,-1.169, 0.792,-0.680, 1.567
 0.585, 1.416, 0.039,-0.669,-1.172, 0.795,-0.669, 1.567
 0.585, 1.421, 0.039,-0.658,-1.176, 0.799,-0.658, 1.566
 0.585, 1.425, 0.038,-0.647,-1.179, 0.802,-0.647, 1.566
 0.586, 1.430, 0.038,-0.635,-1.182, 0.805,-0.635, 1.565
 0.586, 1.434, 0.038,-0.624,-1.185, 0.809,-0.624, 1.565
 0.586, 1.439, 0.038,-0.613,-1.188, 0.812,-0.613, 1.564
 0.586, 1.443, 0.038,-0.602,-1.192, 0.815,-0.602, 1.564
 0.586, 1.448, 0.038,-0.591,-1.195, 0.818,-0.591, 1.564
 0.586, 1.452, 0.038,-0.580,-1.198, 0.821,-0.580, 1.564
 0.586, 1.456, 0.038,-0.569,-1.201, 0.824,-0.569, 1.564
 0.586, 1.461, 0.038,-0.558,-1.204, 0.827,-0.558, 1.564
 0.586, 1.465, 0.038,-0.548,-1.208, 0.830,-0.548, 1.564
 0.586, 1.469, 0.038,-0.537,-1.211, 0.833,-0.537, 1.565
 0.586, 1.473, 0.038,-0.527,-1.214, 0.836,-0.527, 1.565
 0.586, 1.477, 0.039,-0.516,-1.217, 0.839,-0.516, 1.565
 0.586, 1.481, 0.039,-0.506,-1.220, 0.841,-0.506, 1.566
 0.586, 1.485, 0.039,-0.496,-1.223, 0.844,-0.496, 1.566
 0.586, 1.489, 0.039,-0.486,-1.226, 0.846,-0.486, 1.567
 0.587, 1.493, 0.040,-0.476,-1.229, 0.849,-0.476, 1.567
 0.587, 1.497, 0.040,-0.466,-1.232, 0.851,-0.466, 1.568
 0.587, 1.500, 0.041,-0.456,-1.235, 0.854,-0.456, 1.569
 0.587, 1.504, 0.041,-0.447,-1.237, 0.856,-0.447, 1.570
 0.587, 1.508, 0.041,-0.437,-1.240, 0.858,-0.437, 1.570
 0.587, 1.511, 0.042,-0.428,-1.243, 0.861,-0.428, 1.571
 0.587, 1.515, 0.042,-0.419,-1.246, 0.863,-0.419, 1.572
 0.587, 1.518, 0.043,-0.410,-1.248, 0.865,-0.410, 1.573
 0.587, 1.521, 0.044,-0.401,-1.251, 0.867,-0.401, 1.574
 0.587, 1.525, 0.044,-0.392,-1.254, 0.869,-0.392, 1.575
 0.587, 1.528, 0.045,-0.384,-1.256, 0.871,-0.384, 1.576
 0.587, 1.531, 0.045,-0.375,-1.259, 0.873,-0.375, 1.577
 0.587, 1.534, 0.046,-0.367,-1.261, 0.875,-0.367, 1.578
 0.587, 1.537, 0.047,-0.359,-1.264, 0.876,-0.359, 1.579
 0.587, 1.540, 0.047,-0.351,-1.266, 0.878,-0.351, 1.580
 0.588, 1.543, 0.048,-0.343,-1.268, 0.880,-0.343, 1.581
 0.588, 1.546, 0.049,-0.336,-1.271, 0.882,-0.336, 1.583
 0.588, 1.549, 0.050,-0.328,-1.273, 0.883,-0.328, 1.584
 0.588, 1.551, 0.050,-0.321,-1.275, 0.885,-0.321, 1.585
 0.588, 1.554, 0.051,-0.313,-1.277, 0.886,-0.313, 1.586
